index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou;Oueme;Borgou+Donga;Borgou+Collines+Donga+Donga;Collines+Donga+Plateau;Atlantique+Kouffo+Littoral+Mono+Oueme+Plateau+Zou
1712;52488.0;9.0;2093.0;15.0;301.22277832;300.976074219;301.51550293;301.196960449;301.300842285;301.075958252;301.270141602;300.806121826;301.097869873;301.647857666;302.518920898;301.391784668;301.127380371;301.196960449;27.948972702;27.9852714539;27.7742061615;28.0134487152
1713;52518.0;10.0;2093.0;15.0;302.216491699;301.732452393;302.523132324;301.931152344;301.871246338;301.645294189;301.962860107;301.645172119;301.86340332;302.886474609;303.785675049;302.03314209;301.787719727;301.931152344;28.8967895508;28.8948783875;28.5634365082;28.6840801239
1714;52549.0;11.0;2093.0;15.0;301.944091797;302.640716553;302.068878174;302.546813965;302.464569092;302.456542969;302.52835083;301.788391113;302.78213501;301.801574707;301.852661133;302.422546387;302.733459473;302.546813965;28.7477798462;29.0403156281;29.1777114868;29.4752254486
1715;52579.0;12.0;2093.0;15.0;301.716094971;302.59854126;301.837921143;302.692230225;302.5128479;302.412719727;302.689575195;301.857971191;302.717834473;301.663909912;301.139373779;302.773742676;302.739074707;302.692230225;28.6078567505;28.878288269;29.1761264801;29.5041694641
1716;52610.0;1.0;2094.0;15.0;301.743286133;303.102752686;301.810455322;302.917510986;302.807403564;302.713897705;302.924285889;302.073364258;302.924468994;301.435943604;300.63571167;303.094451904;303.025543213;302.917510986;28.6908607483;29.0743732452;29.5356044769;29.7640666962
1717;52641.0;2.0;2094.0;15.0;304.849517822;304.359375;304.620147705;303.224060059;303.069122314;303.078460693;303.168884277;304.469482422;303.50012207;304.945739746;305.188140869;303.396270752;303.551971436;303.224060059;31.5869121552;31.5259532928;31.1551246643;30.1813697815
1718;52669.0;3.0;2094.0;15.0;306.441375732;304.780426025;306.239257812;303.844055176;303.830169678;303.770233154;303.834136963;305.711425781;304.028594971;307.043670654;307.933990479;303.909881592;304.032012939;303.844055176;33.0749397278;32.7033615112;31.9054336548;30.7727832794
1719;52700.0;4.0;2094.0;15.0;305.898193359;304.534820557;306.0390625;303.866973877;303.987701416;303.961090088;303.88760376;304.956787109;304.049224854;306.74887085;308.22064209;303.760406494;304.13293457;303.866973877;32.4689445496;32.2655296326;31.4929199219;30.8619422913
1720;52730.0;5.0;2094.0;15.0;303.779998779;302.878967285;304.162780762;302.704223633;302.742858887;302.69720459;302.709014893;303.015869141;302.746917725;304.752624512;306.182678223;302.58291626;302.810791016;302.704223633;30.4030704498;30.3109798431;29.7669944763;29.5986289978
1721;52761.0;6.0;2094.0;15.0;302.436950684;301.880767822;302.74407959;301.5730896;301.716186523;301.64956665;301.6484375;301.75692749;301.577606201;303.03036499;304.410064697;301.554290771;301.773834229;301.5730896;29.0850582123;29.0899944305;28.6488246918;28.5234012604
1722;52791.0;7.0;2094.0;15.0;300.656951904;300.730010986;300.903198242;300.511627197;300.762420654;300.759216309;300.59463501;300.221038818;300.594970703;300.762329102;301.767822266;300.335601807;300.876586914;300.511627197;27.3775997162;27.5329265594;27.368522644;27.5636615753
1723;52822.0;8.0;2094.0;15.0;300.437683105;300.297668457;300.735473633;300.386535645;300.555877686;300.448364258;300.443817139;300.056213379;300.344787598;300.889831543;301.623504639;300.357116699;300.46472168;300.386535645;27.1742515564;27.238237381;27.0597801208;27.288225174
1724;52853.0;9.0;2094.0;15.0;301.016723633;300.895141602;301.312530518;300.798034668;300.873168945;300.802032471;300.835632324;300.640960693;300.83682251;301.477111816;302.281951904;300.783966064;300.914398193;300.798034668;27.7549266815;27.8235683441;27.6404304504;27.7060108185
1725;52883.0;10.0;2094.0;15.0;302.413665771;301.867462158;302.725616455;301.871429443;301.90020752;301.709289551;301.918914795;301.838745117;301.856994629;303.140625;304.118255615;301.97644043;301.835998535;301.871429443;29.0928268433;29.0700473785;28.7049999237;28.6964797974
1726;52914.0;11.0;2094.0;15.0;302.861602783;302.991424561;303.014282227;302.85546875;302.808502197;302.826721191;302.832702637;302.311981201;303.081420898;303.005432129;303.527130127;302.700134277;303.077880859;302.85546875;29.5485095978;29.7574596405;29.5892887115;29.8043174744
1727;52944.0;12.0;2094.0;15.0;301.515533447;302.443969727;301.791687012;303.422698975;303.07510376;302.899810791;303.353637695;301.474273682;303.210266113;301.506439209;301.169830322;303.387542725;303.107513428;303.422698975;28.3531494141;28.694486618;29.0069217682;30.0153388977
1728;52975.0;1.0;2095.0;15.0;300.91708374;302.486633301;301.132507324;302.37411499;302.206542969;301.974395752;302.38192749;301.286529541;302.211395264;300.770172119;300.085296631;302.967041016;302.32333374;302.37411499;27.8761291504;28.3227481842;28.8429050446;29.1055049896
1729;53006.0;2.0;2095.0;15.0;303.089874268;304.673522949;303.364624023;303.968475342;303.90222168;304.197540283;303.964904785;303.385009766;304.595062256;302.935791016;302.6277771;303.659362793;304.679229736;303.968475342;30.0271053314;30.5006809235;31.017168045;31.1819801331
1730;53034.0;3.0;2095.0;15.0;306.163238525;305.658569336;306.234985352;304.415435791;304.482757568;304.753662109;304.419250488;305.803863525;305.017089844;306.670043945;307.402038574;304.014892578;305.11932373;304.415435791;32.90650177;32.8344535828;32.492023468;31.6512241364
1731;53065.0;4.0;2095.0;15.0;303.410705566;302.694244385;303.626220703;302.682312012;302.768493652;302.644104004;302.70123291;302.74508667;302.694946289;304.0987854;304.949066162;302.667053223;302.70501709;302.682312012;30.0631809235;30.0069656372;29.5637950897;29.5481948853
1732;53095.0;5.0;2095.0;15.0;302.50012207;301.90625;302.831298828;301.927703857;301.998718262;301.812011719;301.95401001;301.81640625;301.961608887;303.178283691;304.410675049;301.973419189;301.916625977;301.927703857;29.1470870972;29.1394691467;28.7274532318;28.776309967
1733;53126.0;6.0;2095.0;15.0;301.080230713;300.75189209;301.389587402;300.942138672;301.025085449;300.805908203;301.002380371;300.48046875;300.835540771;301.477020264;302.680023193;301.040008545;300.865692139;300.942138672;27.7522525787;27.8136806488;27.5063743591;27.7480583191
1734;53156.0;7.0;2095.0;15.0;300.250701904;300.005249023;300.531097412;300.353729248;300.536193848;300.314575195;300.435302734;299.72644043;300.241210938;300.554931641;301.536895752;300.322906494;300.313934326;300.353729248;26.9451942444;27.0135440826;26.774066925;27.197429657
1735;53187.0;8.0;2095.0;15.0;300.325714111;300.29119873;300.646728516;300.679962158;300.879089355;300.59979248;300.770172119;299.945129395;300.473144531;300.693725586;301.425018311;300.897521973;300.545501709;300.679962158;27.0625686646;27.1634750366;27.0280895233;27.473859787
1736;53218.0;9.0;2095.0;15.0;300.823699951;300.674621582;301.128417969;301.114105225;301.214477539;300.846954346;301.188812256;300.39666748;300.869476318;301.176544189;302.04473877;301.507171631;300.839508057;301.114105225;27.5468082428;27.6206417084;27.4393482208;27.8191299438
1737;53248.0;10.0;2095.0;15.0;302.43270874;301.857177734;302.774169922;301.922363281;301.928527832;301.649475098;301.97567749;301.89666748;301.808990479;303.226654053;304.236480713;302.172973633;301.770355225;301.922363281;29.1233768463;29.0786476135;28.7169742584;28.675868988
