index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou;Oueme;Borgou+Donga
28;1230.0;5.0;1953.0;15.0;310.798309326;309.756530762;311.853973389;307.740447998;308.508087158;308.940063477;307.840454102;310.122467041;309.101623535;313.883575439;315.183044434;306.31741333;309.38873291;307.740447998;37.4469299316
29;1261.0;6.0;1953.0;15.0;309.445281982;306.929412842;309.677032471;305.681182861;306.588165283;306.897918701;305.940826416;308.516296387;306.382293701;310.996398926;312.912139893;305.091796875;306.965545654;305.681182861;36.0198249817
30;1291.0;7.0;1953.0;15.0;307.837158203;306.586730957;307.825531006;304.530609131;305.480438232;305.529907227;304.747833252;307.174499512;305.591003418;308.560943604;309.788391113;304.025054932;305.768707275;304.530609131;34.4907569885
31;1322.0;8.0;1953.0;15.0;305.750305176;305.026397705;306.116241455;303.436340332;304.173065186;304.208770752;303.599456787;305.88458252;304.16796875;307.158935547;307.656951904;303.330230713;304.436523438;303.436340332;32.6393356323
32;1353.0;9.0;1953.0;15.0;306.440185547;305.897125244;306.569152832;304.717254639;305.552581787;305.750549316;305.044891357;305.988128662;305.522735596;307.306365967;307.405090332;304.485290527;305.925201416;304.717254639;33.1555137634
33;1383.0;10.0;1953.0;15.0;309.521209717;308.542724609;309.636291504;305.593902588;306.347991943;307.120361328;305.732299805;309.254272461;306.794921875;310.778289795;311.497924805;304.614196777;307.596893311;305.593902588;36.2905693054
34;1414.0;11.0;1953.0;15.0;310.347320557;309.932373047;310.131225586;308.048126221;308.360839844;308.650421143;308.089599609;310.343994141;308.90637207;310.256500244;310.80847168;307.916748047;309.094726562;308.048126221;37.1965255737
35;1444.0;12.0;1953.0;15.0;309.042297363;309.246795654;308.778961182;308.68862915;308.440216064;308.532440186;308.503601074;308.490783691;309.051544189;308.454376221;308.6355896;309.098968506;309.104980469;308.68862915;35.7291679382
36;1475.0;1.0;1954.0;15.0;309.935882568;309.960205078;309.802520752;309.445037842;309.041473389;309.127532959;309.369110107;309.692871094;309.494720459;309.980133057;309.761260986;310.063476562;309.545196533;309.445037842;36.7139129639
37;1506.0;2.0;1954.0;15.0;313.369476318;312.432525635;312.801757812;308.653198242;309.117156982;310.121612549;308.697418213;313.241241455;310.452178955;313.309783936;313.721405029;308.3046875;311.020294189;308.653198242;40.1817207336
38;1534.0;3.0;1954.0;15.0;314.23059082;314.366271973;313.900268555;309.461181641;311.113891602;312.581726074;309.827728271;314.313110352;312.185180664;314.264282227;314.216796875;307.740692139;313.416931152;309.461181641;41.1052780151
39;1565.0;4.0;1954.0;15.0;313.279632568;310.934265137;312.307983398;307.706359863;308.353729248;309.021972656;307.722839355;311.641723633;309.258728027;312.672668457;314.402496338;306.254333496;309.540588379;307.706359863;39.6446609497
40;1595.0;5.0;1954.0;15.0;312.009918213;310.127319336;311.749176025;307.951080322;309.229705811;309.372680664;308.31918335;310.758209229;308.945129395;312.5625;313.921447754;307.433166504;309.662506104;307.951080322;38.4892616272
41;1626.0;6.0;1954.0;15.0;310.206085205;308.26159668;309.903930664;306.350189209;307.088439941;307.050231934;306.558044434;309.541900635;307.020629883;310.362121582;312.21862793;306.168243408;307.296661377;306.350189209;36.8591194153
42;1656.0;7.0;1954.0;15.0;308.503387451;306.886169434;308.799926758;304.643371582;304.885772705;305.296936035;304.535736084;307.313873291;305.743804932;310.063049316;312.051361084;303.962463379;305.873352051;304.643371582;35.0002212524
43;1687.0;8.0;1954.0;15.0;306.997192383;306.086273193;307.322937012;305.629333496;306.212097168;305.977325439;305.785186768;306.310180664;305.817199707;307.422241211;309.55279541;306.328918457;306.12210083;305.629333496;33.6435852051
44;1718.0;9.0;1954.0;15.0;307.725952148;306.86239624;307.777984619;304.761932373;305.867492676;305.9637146;304.921539307;307.100036621;305.820617676;308.717712402;309.200744629;304.321228027;306.313781738;304.761932373;34.3900566101
45;1748.0;10.0;1954.0;15.0;309.399963379;307.895874023;308.977081299;305.144561768;306.1668396;306.719909668;305.468505859;309.060424805;306.248748779;309.636535645;310.324737549;304.260650635;307.091949463;305.144561768;36.1494522095
46;1779.0;11.0;1954.0;15.0;310.432220459;309.4659729;310.081268311;307.650421143;308.091918945;308.678863525;307.757507324;309.800872803;308.700531006;310.465606689;310.940551758;306.821411133;309.058868408;307.650421143;37.0952339172
47;1809.0;12.0;1954.0;15.0;310.467102051;308.791168213;309.805084229;307.992736816;307.630554199;307.542236328;307.930969238;309.752838135;307.856781006;310.206756592;310.687347412;308.879882812;307.951324463;307.992736816;37.1061248779
48;1840.0;1.0;1955.0;15.0;308.973571777;309.429046631;308.745269775;308.91897583;308.938293457;309.040771484;308.839416504;308.810241699;309.27130127;308.519439697;308.040405273;309.267364502;309.417053223;308.91897583;35.7753295898
49;1871.0;2.0;1955.0;15.0;313.941802979;313.536529541;313.442504883;309.423706055;309.408813477;310.3487854;309.416137695;313.721496582;311.282745361;313.896759033;314.350006104;308.66583252;311.505279541;309.423706055;40.7265510559
50;1899.0;3.0;1955.0;15.0;317.410675049;315.605529785;316.326385498;309.63394165;310.254333496;311.483520508;309.701904297;316.666259766;312.178710938;317.372497559;317.92276001;308.212677002;312.784118652;309.63394165;44.040435791
51;1930.0;4.0;1955.0;15.0;313.796264648;311.283416748;313.229888916;307.820220947;308.565948486;308.975799561;307.9112854;312.330932617;309.315917969;314.769805908;315.72543335;306.810974121;309.631988525;307.820220947;40.2126541138
52;1960.0;5.0;1955.0;15.0;312.579681396;310.539703369;312.80090332;307.574310303;308.153656006;309.058990479;307.609161377;311.334350586;309.386138916;314.885101318;315.835601807;305.774810791;309.690673828;307.574310303;39.0600624084
53;1991.0;6.0;1955.0;15.0;308.724700928;308.030609131;308.642456055;306.484100342;307.096130371;307.16973877;306.610656738;307.874603271;307.294372559;308.683258057;310.196838379;306.402587891;307.489471436;306.484100342;35.323059082
54;2021.0;7.0;1955.0;15.0;307.190093994;306.205200195;306.902954102;304.020568848;305.63885498;305.4324646;304.49508667;306.083770752;304.759185791;306.935668945;308.5597229;304.646209717;305.334716797;304.020568848;33.7124595642
55;2052.0;8.0;1955.0;15.0;305.353210449;304.773071289;305.662200928;303.714324951;305.001220703;305.138580322;304.107299805;305.303710938;304.1512146;306.23236084;306.812683105;303.639862061;305.112091064;303.714324951;32.1880111694
56;2083.0;9.0;1955.0;15.0;306.323028564;306.219299316;306.459228516;305.194915771;306.069152832;306.040466309;305.462982178;306.165649414;305.989074707;306.412567139;307.247711182;304.781555176;306.186279297;305.194915771;33.1265144348
57;2113.0;10.0;1955.0;15.0;310.547180176;310.226318359;310.085113525;306.038116455;306.481872559;307.309814453;306.096801758;310.766448975;307.131561279;310.55557251;310.851074219;305.290283203;308.061187744;306.038116455;37.4623832703
58;2144.0;11.0;1955.0;15.0;310.219787598;308.94833374;309.866668701;307.090087891;307.055541992;307.525482178;307.002838135;309.69140625;307.860168457;310.63885498;311.00088501;306.286346436;308.029541016;307.090087891;36.9130859375
59;2174.0;12.0;1955.0;15.0;310.643981934;309.559204102;310.246459961;308.550384521;307.927856445;307.981384277;308.236846924;309.81930542;308.519805908;310.849090576;311.167816162;309.123504639;308.591400146;308.550384521;37.2496757507
60;2205.0;1.0;1956.0;15.0;310.786712646;310.68862915;310.298614502;309.779571533;309.326904297;309.314208984;309.677490234;310.480102539;309.845611572;310.131195068;310.073608398;310.606567383;309.802825928;309.779571533;37.5462341309
61;2236.0;2.0;1956.0;15.0;312.965698242;312.237945557;312.684906006;309.249267578;309.156158447;310.051971436;309.303894043;312.421844482;310.679382324;313.145172119;314.072723389;308.959472656;310.970458984;309.249267578;39.6542320251
62;2265.0;3.0;1956.0;15.0;313.477172852;311.868560791;313.282226562;308.441131592;309.176635742;309.9609375;308.405487061;313.528106689;309.923828125;314.805297852;314.947662354;307.176055908;310.512054443;308.441131592;40.3418579102
63;2296.0;4.0;1956.0;15.0;313.549316406;311.420379639;313.298309326;308.682739258;309.657012939;309.696502686;309.095550537;312.098205566;309.636383057;314.937591553;315.648223877;308.735961914;310.345947266;308.682739258;39.9685096741
64;2326.0;5.0;1956.0;15.0;313.544128418;311.307434082;312.817687988;307.866729736;308.759521484;309.482757568;308.001861572;311.921966553;309.62097168;313.597869873;315.09173584;306.261871338;310.02444458;307.866729736;39.9135665894
65;2357.0;6.0;1956.0;15.0;309.002990723;308.397247314;309.015777588;305.551696777;306.448516846;306.902282715;305.731689453;308.568511963;306.660186768;309.625030518;310.641784668;305.109863281;307.413574219;305.551696777;35.7239761353
66;2387.0;7.0;1956.0;15.0;306.122528076;305.332855225;306.511077881;304.031097412;305.151885986;305.071533203;304.427642822;305.345428467;304.443878174;307.133056641;308.71673584;303.706054688;304.901428223;304.031097412;32.7415466309
67;2418.0;8.0;1956.0;15.0;306.248321533;305.524963379;306.081665039;303.697845459;304.408905029;304.484283447;303.880126953;305.882263184;304.550933838;306.583221436;307.038513184;303.808166504;304.660003662;303.697845459;32.9894371033
68;2449.0;9.0;1956.0;15.0;308.140960693;307.606445312;308.353088379;305.692474365;306.689697266;307.067504883;305.863891602;307.818603516;306.857330322;309.374176025;309.471679688;304.733703613;307.202697754;305.692474365;34.8944511414
69;2479.0;10.0;1956.0;15.0;310.775848389;308.685699463;309.93572998;305.223999023;306.323974609;306.762512207;305.416442871;310.491119385;306.390136719;310.665283203;311.284667969;304.877044678;307.167388916;305.223999023;37.5420761108
70;2510.0;11.0;1956.0;15.0;310.390167236;309.299560547;310.149719238;307.2890625;307.642303467;307.850250244;307.349517822;309.870330811;308.161193848;310.997070312;311.276550293;307.147491455;308.418334961;307.2890625;37.0861320496
71;2540.0;12.0;1956.0;15.0;309.836700439;309.508361816;309.395080566;307.680999756;307.976104736;308.30166626;307.757202148;309.465179443;308.369445801;309.499237061;309.533081055;307.416717529;308.748596191;307.680999756;36.5767440796
72;2571.0;1.0;1957.0;15.0;309.599395752;310.478851318;309.508300781;309.796844482;309.696289062;309.643157959;309.863983154;309.705841064;310.029083252;309.13092041;308.835784912;310.802093506;310.123687744;309.796844482;36.4808807373
73;2602.0;2.0;1957.0;15.0;312.38079834;313.336456299;312.038116455;312.060150146;311.543670654;311.749664307;311.95703125;312.594238281;312.407592773;311.190124512;311.421264648;312.443389893;312.270721436;312.060150146;39.2943878174
74;2630.0;3.0;1957.0;15.0;318.075775146;316.446960449;316.932952881;309.786773682;311.225158691;313.141937256;310.12298584;316.783081055;312.963256836;317.670715332;318.490020752;308.685638428;314.497741699;309.786773682;44.543182373
75;2661.0;4.0;1957.0;15.0;315.64654541;312.134216309;313.902984619;307.991638184;308.955718994;309.754821777;308.061523438;313.039550781;309.626800537;314.666687012;315.937072754;306.742462158;310.21786499;307.991638184;41.7258377075
76;2691.0;5.0;1957.0;15.0;309.558898926;308.743011475;309.586486816;307.319061279;307.956878662;307.977478027;307.547027588;308.366943359;308.455657959;309.806884766;311.449676514;306.640411377;308.364898682;307.319061279;36.0550918579
77;2722.0;6.0;1957.0;15.0;307.95993042;306.906433105;307.863555908;305.559082031;306.138427734;306.13394165;305.691345215;306.443634033;306.399414062;307.924530029;309.958984375;305.606750488;306.554840088;305.559082031;34.3609390259
78;2752.0;7.0;1957.0;15.0;306.382446289;306.482818604;306.77935791;305.248321533;306.060913086;306.32711792;305.525909424;305.919525146;306.135284424;306.75491333;308.151580811;304.872955322;306.666931152;305.248321533;33.0948104858
79;2783.0;8.0;1957.0;15.0;305.302978516;304.809295654;305.629455566;303.610473633;305.151947021;305.000335693;303.979492188;305.042755127;304.459228516;306.097290039;306.974304199;303.773040771;304.815826416;303.610473633;32.0752410889
80;2814.0;9.0;1957.0;15.0;307.837188721;307.222808838;308.008453369;305.025787354;306.168518066;306.187744141;305.325500488;307.403137207;306.095489502;308.31149292;309.961669922;304.673675537;306.34664917;305.025787354;34.5581321716
81;2844.0;10.0;1957.0;15.0;309.938079834;308.792449951;309.908905029;306.246643066;307.07409668;307.510223389;306.401702881;309.556671143;307.404388428;310.817565918;311.637756348;305.455474854;308.001617432;306.246643066;36.6744232178
82;2875.0;11.0;1957.0;15.0;309.775146484;308.977142334;309.656951904;309.241363525;309.188720703;308.849609375;309.163543701;309.186676025;309.088226318;309.702453613;310.463989258;309.904449463;308.969360352;309.241363525;36.4512405396
83;2905.0;12.0;1957.0;15.0;310.364105225;309.698486328;309.993682861;309.238037109;308.925476074;308.989318848;309.15802002;309.841064453;309.101379395;310.244140625;310.229125977;309.550842285;309.196044922;309.238037109;37.0592803955
84;2936.0;1.0;1958.0;15.0;309.360778809;309.526947021;309.089660645;309.422454834;308.881958008;308.843597412;309.223388672;309.163391113;309.067138672;309.028839111;308.604187012;310.257263184;309.083892822;309.422454834;36.1525115967
85;2967.0;2.0;1958.0;15.0;312.277648926;312.987457275;312.438842773;312.71383667;312.058868408;311.797698975;312.650634766;312.109313965;312.508514404;312.085998535;312.801727295;314.161437988;312.209381104;312.71383667;39.0776100159
86;2995.0;3.0;1958.0;15.0;314.85635376;313.001586914;313.864837646;308.77722168;309.378875732;310.186645508;308.776184082;314.228179932;310.802825928;314.306854248;315.347839355;307.535217285;311.016143799;308.77722168;41.520904541
87;3026.0;4.0;1958.0;15.0;317.795593262;314.319396973;316.473266602;308.350494385;309.380859375;310.457550049;308.361206055;316.189758301;310.609832764;318.259857178;319.230407715;307.008666992;311.40838623;308.350494385;44.17004776
88;3056.0;5.0;1958.0;15.0;311.983398438;311.087463379;312.206512451;307.358825684;308.206451416;308.644104004;307.48425293;311.725006104;308.85949707;313.391571045;314.753540039;306.34173584;309.138916016;307.358825684;38.7557678223
89;3087.0;6.0;1958.0;15.0;307.98324585;307.661468506;308.243621826;306.416900635;306.835266113;306.948486328;306.384674072;307.312591553;307.090942383;308.62902832;309.771087646;306.302276611;307.318267822;306.416900635;34.6346359253
90;3117.0;7.0;1958.0;15.0;307.490997314;306.908752441;307.054046631;304.393554688;304.959014893;305.449890137;304.591766357;306.515258789;305.218444824;306.884490967;308.252960205;303.820678711;305.951721191;304.393554688;34.0524368286
91;3148.0;8.0;1958.0;15.0;306.025756836;305.796905518;306.048736572;304.364990234;305.085235596;305.31427002;304.572052002;305.906860352;305.154846191;306.256347656;306.704742432;304.420898438;305.583221436;304.364990234;32.8402900696
92;3179.0;9.0;1958.0;15.0;308.541290283;308.076385498;308.647003174;305.753753662;306.301025391;306.853057861;305.826019287;308.801086426;306.918151855;309.364501953;309.686950684;304.975036621;307.452941895;305.753753662;35.4675483704
93;3209.0;10.0;1958.0;15.0;308.889099121;308.219329834;308.642211914;305.54598999;306.594146729;306.66494751;305.749359131;308.538116455;306.643463135;309.083221436;309.744720459;305.272735596;306.956695557;305.54598999;35.634979248
94;3240.0;11.0;1958.0;15.0;309.950622559;309.065551758;309.831573486;308.483673096;308.260650635;308.22668457;308.214416504;309.584503174;308.703674316;310.337402344;310.725646973;308.19909668;308.678771973;308.483673096;36.6921386719
95;3270.0;12.0;1958.0;15.0;310.426330566;309.812988281;310.185058594;309.119140625;308.810882568;308.58013916;309.058990479;309.641387939;309.027618408;310.516174316;310.911315918;310.003479004;309.064819336;309.119140625;37.0436897278
96;3301.0;1.0;1959.0;15.0;310.482513428;309.837768555;310.289489746;308.509033203;308.332550049;309.075469971;308.46295166;310.045013428;309.3074646;310.742614746;310.905151367;307.995178223;309.656097412;308.509033203;37.2029304504
97;3332.0;2.0;1959.0;15.0;311.262329102;312.441833496;311.214904785;309.714141846;309.854156494;310.542541504;309.758544922;311.217102051;310.847442627;310.807983398;311.27041626;310.332489014;311.294006348;309.714141846;38.0988616943
98;3360.0;3.0;1959.0;15.0;315.791473389;314.316619873;314.754638672;309.68182373;310.632080078;311.950836182;309.669219971;315.182739258;311.819915771;315.163574219;315.670043945;308.080108643;312.710540771;309.68182373;42.462146759
99;3391.0;4.0;1959.0;15.0;319.670135498;316.055328369;317.68862915;308.682495117;309.628448486;310.987457275;308.641235352;318.343719482;311.28225708;319.254241943;319.752960205;307.066375732;312.134735107;308.682495117;46.1281051636
100;3421.0;5.0;1959.0;15.0;312.613098145;311.791107178;312.440917969;308.575286865;309.652801514;309.835418701;308.811676025;310.846710205;310.031890869;312.826141357;314.785736084;307.71585083;310.457550049;308.575286865;38.939239502
101;3452.0;6.0;1959.0;15.0;308.17666626;307.8777771;308.405578613;306.039672852;306.792480469;307.090209961;306.160400391;307.55267334;307.154968262;308.492919922;310.195831299;304.969543457;307.426757812;306.039672852;34.8407211304
102;3482.0;7.0;1959.0;15.0;306.647796631;305.799865723;306.798919678;304.748687744;305.287536621;305.413085938;304.937469482;305.819213867;305.461029053;307.198883057;308.539489746;304.507476807;305.714935303;304.748687744;33.2519111633
103;3513.0;8.0;1959.0;15.0;305.362701416;305.094146729;306.253509521;303.391082764;304.563568115;304.716491699;303.774353027;305.912567139;304.124847412;307.468200684;308.186126709;303.476867676;304.788665771;303.391082764;32.3737106323
104;3544.0;9.0;1959.0;15.0;307.49130249;306.572875977;307.470672607;305.032501221;306.136444092;306.104064941;305.348693848;307.164245605;305.842041016;307.869750977;308.824157715;305.021331787;306.101287842;305.032501221;34.2441482544
105;3574.0;10.0;1959.0;15.0;311.32800293;309.985107422;310.641143799;306.912994385;307.536499023;307.826873779;307.030609131;311.098449707;307.974151611;310.999359131;311.737915039;306.145782471;308.353668213;306.912994385;38.1103858948
106;3605.0;11.0;1959.0;15.0;310.168060303;309.268066406;310.117950439;308.011047363;308.444335938;308.432495117;308.083129883;309.454467773;308.366088867;310.666320801;311.513214111;307.907806396;308.623199463;308.011047363;36.806427002
107;3635.0;12.0;1959.0;15.0;309.342895508;309.052520752;309.027099609;308.72543335;308.522705078;308.165252686;308.657196045;308.839019775;308.221496582;309.066955566;309.09677124;310.281951904;308.571746826;308.72543335;36.0436820984
108;3666.0;1.0;1960.0;15.0;310.200805664;309.981689453;309.949951172;307.158813477;307.563232422;308.239654541;307.372528076;309.823577881;308.359954834;310.311706543;310.599395752;307.644622803;309.073059082;307.158813477;36.9391441345
109;3697.0;2.0;1960.0;15.0;313.012939453;311.73236084;312.536865234;307.528808594;308.657989502;309.414428711;307.778869629;312.648529053;309.520599365;313.324432373;314.055328369;306.927185059;310.223999023;307.528808594;39.7553634644
110;3726.0;3.0;1960.0;15.0;314.75088501;312.316772461;314.418365479;309.028076172;309.183288574;310.001525879;308.915588379;313.193084717;310.445617676;315.299682617;317.995941162;307.704833984;310.78717041;309.028076172;41.1395492554
111;3757.0;4.0;1960.0;15.0;314.008483887;310.933074951;313.423461914;309.008605957;309.937988281;310.287506104;309.316223145;312.005981445;310.282226562;314.165618896;316.444091797;307.879730225;310.52355957;309.008605957;40.26587677
112;3787.0;5.0;1960.0;15.0;311.448394775;309.95199585;311.267822266;307.927642822;308.76651001;309.101928711;307.995117188;309.740234375;309.258239746;311.746582031;313.655395508;306.694885254;309.420227051;307.927642822;37.7924499512
113;3818.0;6.0;1960.0;15.0;308.831481934;307.755615234;308.929168701;306.084777832;307.023895264;307.113311768;306.357055664;307.918243408;306.833251953;309.728393555;310.794128418;305.962188721;307.321807861;306.084777832;35.4108314514
114;3848.0;7.0;1960.0;15.0;307.77142334;307.050476074;308.030639648;305.570892334;306.46762085;306.600982666;305.748535156;307.461975098;306.481323242;308.847381592;309.503173828;304.735015869;306.768035889;305.570892334;34.5292205811
115;3879.0;8.0;1960.0;15.0;307.014190674;306.712280273;307.199462891;304.488250732;305.443878174;305.78012085;304.713409424;306.371032715;305.545715332;307.578155518;308.822296143;304.12286377;306.073364258;304.488250732;33.6735267639
116;3910.0;9.0;1960.0;15.0;306.882751465;306.592315674;307.056884766;305.084381104;306.023925781;306.021484375;305.274108887;306.885040283;305.935180664;307.271789551;308.149932861;304.899932861;306.312927246;305.084381104;33.732925415
117;3940.0;10.0;1960.0;15.0;308.596954346;307.590270996;308.894683838;305.848968506;306.311248779;306.689239502;305.90435791;308.366638184;306.696624756;309.868560791;310.867584229;305.076599121;307.134918213;305.848968506;35.377494812
118;3971.0;11.0;1960.0;15.0;309.184295654;308.50201416;308.998138428;307.264099121;307.578521729;307.60369873;307.265533447;308.243408203;307.734558105;309.221496582;310.13583374;307.048309326;307.859649658;307.264099121;35.7556152344
119;4001.0;12.0;1960.0;15.0;309.345184326;308.707641602;309.258087158;307.812164307;307.452545166;307.561004639;307.597381592;309.245025635;307.795196533;309.616546631;310.170135498;308.454681396;308.0105896;307.812164307;36.1655731201
120;4032.0;1.0;1961.0;15.0;310.631408691;310.87310791;310.623596191;309.554229736;309.383148193;309.495330811;309.620361328;310.4609375;310.018890381;310.62802124;311.091430664;310.39239502;310.090515137;309.554229736;37.4308242798
121;4063.0;2.0;1961.0;15.0;313.011810303;312.78717041;312.827392578;310.313720703;310.664367676;311.431854248;310.543762207;312.739044189;311.419342041;313.00088501;313.638885498;309.765655518;311.806854248;310.313720703;39.7810401917
122;4091.0;3.0;1961.0;15.0;315.112335205;314.220214844;314.75692749;309.850494385;310.838134766;312.2421875;310.337585449;314.177703857;312.117797852;315.024597168;316.709289551;308.58807373;313.053436279;309.850494385;41.686088562
123;4122.0;4.0;1961.0;15.0;315.157073975;312.760223389;315.228485107;308.331939697;309.053741455;310.096984863;308.369232178;314.310638428;310.139007568;317.382629395;318.921936035;307.381072998;310.768890381;308.331939697;41.7536315918
