index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou;Oueme;Borgou+Donga;Borgou+Collines+Donga+Donga;Collines+Donga+Plateau;Atlantique+Kouffo+Littoral+Mono+Oueme+Plateau+Zou
1690;51818.0;11.0;2091.0;15.0;303.98526001;304.098022461;304.152618408;303.399017334;303.336395264;303.403656006;303.351135254;303.625183105;303.73651123;304.3359375;304.826812744;303.234558105;303.717346191;303.399017334;30.7282485962;30.8747005463;30.7247867584;30.396944046
1691;51848.0;12.0;2091.0;15.0;302.301879883;303.422576904;302.54776001;303.205749512;303.050354004;303.081115723;303.150665283;302.3409729;303.445587158;302.450012207;301.998931885;303.16583252;303.468048096;303.205749512;29.1630325317;29.5484886169;29.8572692871;30.1391487122
1692;51879.0;1.0;2092.0;15.0;302.750946045;304.077148438;302.900726318;303.385314941;303.42868042;303.733551025;303.405548096;302.949493408;303.875366211;302.670196533;302.000946045;303.19354248;304.181732178;303.385314941;29.6595497131;30.0707149506;30.4686508179;30.6307640076
1693;51910.0;2.0;2092.0;15.0;304.265136719;304.725708008;304.28036499;304.018981934;304.002655029;304.203826904;304.0128479;304.124053955;304.494262695;304.258544922;304.129669189;303.742492676;304.570617676;304.018981934;31.0732002258;31.2780189514;31.3170127869;31.153055191
1694;51939.0;3.0;2092.0;15.0;306.590881348;305.817993164;306.453033447;304.425994873;304.377105713;304.635864258;304.412628174;306.095001221;304.979858398;306.990447998;307.513122559;304.074005127;305.049621582;304.425994873;33.2938842773;33.1671943665;32.6804161072;31.5951290131
1695;51970.0;4.0;2092.0;15.0;306.364379883;304.915649414;306.549438477;304.014068604;304.088256836;304.201690674;304.031005859;305.531280518;304.327911377;307.46081543;308.84967041;303.685882568;304.41116333;304.014068604;32.9670982361;32.7012290955;31.9366722107;31.0824890137
1696;52000.0;5.0;2092.0;15.0;305.249145508;303.956787109;305.527099609;303.441345215;303.517822266;303.593994141;303.469177246;304.192199707;303.788757324;306.203613281;307.92098999;303.06338501;303.80279541;303.441345215;31.7855072021;31.6412963867;30.8780326843;30.5029830933
1697;52031.0;6.0;2092.0;15.0;303.230743408;302.681945801;303.472595215;302.211791992;302.387786865;302.367218018;302.297546387;302.537231445;302.377960205;303.588409424;305.155303955;302.10949707;302.540252686;302.211791992;29.8749294281;29.8859920502;29.4414978027;29.2488441467
1698;52061.0;7.0;2092.0;15.0;301.527496338;300.919708252;301.74118042;300.693908691;300.893280029;300.786987305;300.756317139;300.944549561;300.719543457;301.945739746;303.186218262;300.69619751;300.90637207;300.693908691;28.2045116425;28.1622219086;27.7566356659;27.6576442719
1699;52092.0;8.0;2092.0;15.0;300.653594971;300.655792236;300.945251465;300.683807373;300.873199463;300.831878662;300.728302002;300.336791992;300.731872559;301.071105957;301.641876221;300.548797607;300.878173828;300.683807373;27.4093036652;27.5044250488;27.391002655;27.6501808167
