index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou;Oueme;Borgou+Donga;Borgou+Collines+Donga+Donga;Collines+Donga+Plateau;Atlantique+Kouffo+Littoral+Mono+Oueme+Plateau+Zou
880;27163.0;5.0;2024.0;15.0;303.16204834;301.505371094;303.589691162;300.804199219;300.939483643;300.688751221;300.833129883;302.46963501;300.670013428;304.935058594;306.356689453;301.404815674;300.911590576;300.804199219;29.8059024811;29.4253311157;28.6327323914;27.662530899
881;27194.0;6.0;2024.0;15.0;303.520477295;302.315856934;303.35647583;300.878448486;301.029815674;301.208770752;301.002166748;302.681762695;301.143676758;303.806030273;305.076293945;300.881774902;301.647949219;300.878448486;30.1217632294;29.9441547394;29.1747264862;28.0976200104
882;27224.0;7.0;2024.0;15.0;299.47958374;299.861633301;299.772979736;299.50390625;299.733459473;299.686279297;299.577972412;299.238464355;299.505310059;299.678588867;300.381256104;299.512969971;299.838104248;299.50390625;26.2577171326;26.4647808075;26.4309978485;26.517457962
883;27255.0;8.0;2024.0;15.0;298.854156494;299.31237793;299.058532715;299.332611084;299.505310059;299.427093506;299.391906738;298.573883057;299.268035889;298.720794678;299.367706299;299.371124268;299.468261719;299.332611084;25.6208705902;25.866399765;25.873008728;26.2524356842
884;27286.0;9.0;2024.0;15.0;300.245147705;300.212249756;300.511505127;300.501922607;300.566986084;300.370880127;300.553833008;299.749603271;300.404815674;300.385528564;301.394775391;300.584899902;300.426208496;300.501922607;26.9480876923;27.083234787;26.9054851532;27.3077888489
885;27316.0;10.0;2024.0;15.0;301.858856201;301.452178955;302.141998291;301.470397949;301.41015625;301.31072998;301.470336914;301.188781738;301.588470459;302.437011719;303.408905029;301.376739502;301.494567871;301.470397949;28.509979248;28.5645542145;28.2155818939;28.3222198486
886;27347.0;11.0;2024.0;15.0;301.201385498;301.502655029;301.561004639;301.68939209;301.6902771;301.533172607;301.629882812;300.724334717;301.752990723;301.755981445;302.083435059;301.72744751;301.652252197;301.68939209;27.9097251892;28.1576938629;28.0803585052;28.5076656342
887;27377.0;12.0;2024.0;15.0;299.140625;300.71005249;299.486114502;301.64666748;301.425323486;301.171447754;301.662261963;299.303009033;301.428497314;299.089599609;298.275054932;301.885345459;301.36315918;301.64666748;26.0383453369;26.5458660126;27.0978488922;28.2821178436
888;27408.0;1.0;2025.0;15.0;302.171783447;303.686828613;302.345153809;303.14932251;303.050323486;303.463500977;303.139770508;302.371582031;303.664794922;302.106414795;301.209594727;302.538330078;303.91796875;303.14932251;29.0806865692;29.5584259033;30.0260982513;30.3671989441
889;27439.0;2.0;2025.0;15.0;305.496429443;305.761932373;305.486602783;304.0340271;304.206817627;304.629730225;304.003540039;305.346923828;304.800415039;305.790252686;305.735015869;303.598236084;305.089599609;304.0340271;32.301902771;32.4406356812;32.3427734375;31.4498844147
890;27467.0;3.0;2025.0;15.0;305.98651123;304.723388672;305.721191406;303.524475098;303.570831299;303.623687744;303.495361328;305.377288818;303.832092285;306.518554688;306.835144043;303.427520752;303.882781982;303.524475098;32.6558761597;32.3893585205;31.7253265381;30.5557670593
891;27498.0;4.0;2025.0;15.0;303.309967041;301.585723877;303.522247314;301.280914307;301.419403076;301.064819336;301.295806885;302.073913574;301.239837646;304.358276367;306.222198486;301.907623291;301.244293213;301.280914307;29.7933673859;29.548866272;28.5843868256;28.0976696014
892;27528.0;5.0;2025.0;15.0;303.537322998;302.157684326;303.729125977;300.949035645;301.146057129;301.119720459;301.034881592;302.984985352;301.278747559;304.686126709;305.950073242;301.314544678;301.530792236;300.949035645;30.2230548859;29.8987064362;29.2271575928;28.0988769531
893;27559.0;6.0;2025.0;15.0;300.491241455;299.796386719;300.636047363;300.030639648;300.064300537;299.776733398;300.051483154;299.678100586;299.872283936;300.672515869;302.087768555;300.250366211;299.823730469;300.030639648;27.1003875732;27.0947952271;26.6095848083;26.7579269409
894;27589.0;7.0;2025.0;15.0;298.573852539;298.466796875;298.678344727;299.055786133;299.258026123;298.958709717;299.127197266;297.902984619;298.905426025;298.265960693;299.343261719;299.101135254;298.928344727;299.055786133;25.2252864838;25.3856639862;25.1486263275;25.8573608398
895;27620.0;8.0;2025.0;15.0;298.514984131;298.50592041;298.756500244;299.159423828;299.315063477;299.019195557;299.205535889;298.055084229;298.979125977;298.612945557;299.345001221;299.231231689;298.924407959;299.159423828;25.2284946442;25.3615341187;25.2351894379;25.9072170258
896;27651.0;9.0;2025.0;15.0;300.006652832;299.881561279;300.223022461;300.13494873;300.233886719;300.053833008;300.183166504;299.527313232;300.116973877;300.155273438;301.034942627;300.139404297;300.097167969;300.13494873;26.7144393921;26.8121299744;26.6212215424;26.9773540497
897;27681.0;10.0;2025.0;15.0;300.619171143;300.432739258;300.980621338;300.827575684;300.844787598;300.61831665;300.855133057;299.949310303;300.766418457;301.017883301;302.189971924;300.882293701;300.704315186;300.827575684;27.2703647614;27.4028167725;27.1337394714;27.6056976318
898;27712.0;11.0;2025.0;15.0;302.497741699;302.315979004;302.574981689;302.157012939;302.003967285;301.962036133;302.090057373;301.890411377;302.365875244;302.88873291;303.107421875;302.000183105;302.239196777;302.157012939;29.1675720215;29.2831325531;29.0069656372;29.0176296234
899;27742.0;12.0;2025.0;15.0;300.991790771;301.873596191;301.140686035;301.955596924;301.799224854;301.785980225;301.99041748;300.958984375;302.100189209;301.058044434;300.460021973;301.982025146;302.178833008;301.955596924;27.8318347931;28.1539382935;28.3954353333;28.8687610626
900;27773.0;1.0;2026.0;15.0;300.812713623;302.202850342;300.97756958;302.303527832;301.986663818;302.139099121;302.332489014;300.938781738;302.571716309;300.571472168;299.873657227;302.162597656;302.690643311;302.303527832;27.6998977661;28.1549224854;28.6059856415;29.2749633789
901;27804.0;2.0;2026.0;15.0;299.759643555;301.012145996;300.098419189;302.161132812;301.587005615;301.342010498;302.154785156;299.814575195;301.975006104;299.592041016;299.330932617;302.41104126;301.721069336;302.161132812;26.6257343292;27.0526618958;27.5084533691;28.668466568
902;27832.0;3.0;2026.0;15.0;303.580932617;303.326782227;303.576690674;303.062469482;302.814117432;302.973236084;303.009521484;303.213378906;303.464538574;303.858001709;303.903289795;302.677642822;303.352142334;303.062469482;30.3218688965;30.3409042358;30.1479854584;30.0316009521
903;27863.0;4.0;2026.0;15.0;306.361633301;305.006591797;306.323883057;303.766967773;303.778045654;304.10446167;303.767333984;305.468841553;304.392364502;307.085174561;308.19442749;303.148681641;304.481994629;303.766967773;32.9471282959;32.7318763733;31.9656276703;31.0042572021
904;27893.0;5.0;2026.0;15.0;304.94519043;304.085388184;305.104949951;303.250854492;303.24508667;303.439086914;303.281982422;304.163818359;303.765686035;305.554626465;306.896942139;302.703704834;303.774291992;303.250854492;31.563375473;31.490442276;30.9292469025;30.3914833069
