index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou;Oueme;Borgou+Donga
113;14045.0;6.0;1988.0;15.0;185.878219604;181.413131714;190.964935303;371.739501953;176.390792847;189.287216187;307.201049805;178.189178467;267.258117676;141.504455566;205.375610352;381.910797119;238.040237427;371.739501953;183.597061157
114;14075.0;7.0;1988.0;15.0;255.861404419;272.287811279;221.001525879;179.663375854;103.316291809;174.388702393;115.544692993;273.820159912;217.743499756;199.146484375;171.81552124;81.9599990845;270.551971436;179.663375854;261.237609863
115;14106.0;8.0;1988.0;15.0;333.77456665;302.162506104;281.480865479;70.9679641724;31.7609481812;89.3690643311;51.5128173828;299.770935059;144.992111206;295.079223633;313.005615234;12.2069835663;179.919540405;70.9679641724;323.67678833
116;14137.0;9.0;1988.0;15.0;313.045928955;217.074111938;262.994659424;268.638000488;206.32069397;238.89704895;261.082855225;251.068481445;262.41607666;306.997589111;220.718414307;220.723068237;240.596420288;268.638000488;294.743682861
117;14167.0;10.0;1988.0;15.0;34.9068145752;90.3980789185;52.6533851624;163.68560791;123.101341248;131.826507568;152.123352051;62.89793396;161.04914856;25.7458229065;9.53268623352;140.799987793;122.539428711;163.68560791;43.1938323975
118;14198.0;11.0;1988.0;15.0;0.181575119495;8.56859970093;6.2043633461;43.3143348694;30.6104335785;29.4337501526;34.7290649414;5.35072803497;27.2815647125;1.96608579159;0.183230981231;44.1800003052;18.1021518707;43.3143348694;1.71438038349
119;14228.0;12.0;1988.0;15.0;2.77730154991;14.6685810089;5.99257898331;33.2277870178;34.0124969482;19.2916927338;23.2066631317;0.508916079998;29.7121524811;0.0107074324042;0.0;26.3700065613;15.5196485519;33.2277870178;2.10595273972
120;14259.0;1.0;1989.0;15.0;0.0;0.0;0.0236155875027;0.0916914343834;0.520651757717;0.306979417801;0.237278401852;0.0;0.0100307334214;0.0;0.0;0.360000014305;0.0135554876179;0.0916914343834;0.0
121;14290.0;2.0;1989.0;15.0;0.0604775361717;1.8362070322;0.882661938667;1.31254053116;8.08783245087;5.93370246887;2.30239582062;0.183321177959;6.01712846756;0.00552787352353;0.0;1.99999988079;2.85762310028;1.31254053116;0.0971523448825
122;14318.0;3.0;1989.0;15.0;33.1405143738;92.3799209595;54.6893386841;123.471855164;145.642791748;148.679428101;124.579322815;63.8150634766;123.841026306;34.5194892883;21.6101970673;78.5000076294;107.987991333;123.471855164;42.2130889893
123;14349.0;4.0;1989.0;15.0;65.2563781738;75.486328125;57.9137039185;136.179931641;130.204071045;115.762817383;129.49156189;51.1154556274;119.298095703;28.8934383392;29.7458324432;112.870040894;94.1395492554;136.179931641;61.0660476685
124;14379.0;5.0;1989.0;15.0;73.5338973999;82.2058105469;88.4331130981;180.506256104;195.48046875;189.710525513;178.821578979;64.412902832;161.426208496;61.4137229919;82.8408279419;147.430038452;159.631546021;180.506256104;70.8081741333
125;14410.0;6.0;1989.0;15.0;223.171737671;247.256607056;209.319030762;308.407562256;282.159179688;278.839294434;285.563690186;223.331192017;284.620697021;150.148193359;164.133407593;266.895751953;294.514770508;308.407562256;223.288833618
126;14440.0;7.0;1989.0;15.0;184.184951782;190.878967285;206.62651062;206.807449341;120.415817261;190.704742432;144.944076538;218.655136108;232.914520264;226.084411621;219.833587646;91.1254425049;248.397949219;206.807449341;194.360122681
127;14471.0;8.0;1989.0;15.0;338.922668457;271.948364258;277.502502441;156.618240356;105.223136902;172.505599976;126.240104675;353.706420898;188.549057007;217.746887207;301.180175781;92.0286178589;231.300170898;156.618240356;343.397094727
128;14502.0;9.0;1989.0;15.0;277.837768555;192.860061646;230.879959106;125.016929626;101.59651947;112.953079224;121.287857056;278.643127441;151.006546021;294.067108154;206.64982605;97.8815231323;116.413528442;125.016929626;278.063781738
129;14532.0;10.0;1989.0;15.0;101.287101746;162.309158325;100.177848816;202.214370728;123.600189209;160.488388062;182.909484863;87.0908660889;173.94203186;68.2922821045;48.5870628357;181.608551025;186.388336182;202.214370728;97.0844573975
130;14563.0;11.0;1989.0;15.0;0.151203617454;1.9878218174;2.88060498238;33.3058357239;17.4280548096;12.7023906708;30.6034183502;0.0817332863808;14.2109222412;6.86526400386e-05;0.0;24.7899990082;9.37794589996;33.3058357239;0.130157753825
131;14593.0;12.0;1989.0;15.0;6.21684026718;0.910585045815;4.93959951401;0.379311293364;7.93677425385;3.91934609413;0.343653559685;1.9556555748;0.496366143227;8.45317649841;6.32283401489;0.389999896288;0.250710368156;0.379311293364;4.95918750763
132;14624.0;1.0;1990.0;15.0;4.76690673828;15.0475234985;4.68452596664;7.73562002182;2.74547886848;11.6836795807;3.82145881653;4.70121622086;7.16536903381;0.160456731915;0.0;2.38000011444;13.3144216537;7.73562002182;4.74940490723
