index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou
805;24882.0;2.0;2018.0;15.0;0.0;0.000238633176195;0.639599263668;7.96206045151;6.85375022888;4.30881214142;8.26514911652;0.0;3.20030093193;0.0;0.0;5.93806505203;0.717214345932
806;24910.0;3.0;2018.0;15.0;27.0432357788;29.0543708801;20.3669586182;16.3020362854;14.2118349075;14.4299917221;14.5849809647;20.82929039;24.390499115;13.05311203;15.8663702011;9.93359279633;22.0395927429
807;24941.0;4.0;2018.0;15.0;9.95422840118;18.1282272339;9.5906829834;23.0237636566;14.7108697891;24.112241745;20.4955749512;13.287352562;27.5939483643;0.600867390633;0.0;16.5803699493;31.1059837341
808;24971.0;5.0;2018.0;15.0;22.5565776825;37.4283714294;18.8486995697;22.6225719452;20.3071708679;31.1872024536;21.517660141;26.4909381866;29.4578495026;7.69925069809;4.09962844849;14.1460895538;36.9644126892
809;25002.0;6.0;2018.0;15.0;50.0777015686;57.3787345886;54.1990890503;49.5679740906;43.060382843;49.475982666;53.1910400391;59.7567024231;46.0356559753;57.5567550659;54.3470687866;51.4448471069;52.9536590576
810;25032.0;7.0;2018.0;15.0;120.399635315;78.2997131348;101.38886261;41.6588668823;30.9449195862;52.6672134399;38.3428001404;118.110610962;57.9020462036;120.2811203;102.094070435;27.8226795197;84.9842681885
811;25063.0;8.0;2018.0;15.0;64.46043396;44.2106704712;60.7149200439;21.5949382782;15.8171482086;25.1616573334;19.5616397858;71.0761795044;28.165643692;69.4641113281;77.4461212158;15.1365013123;33.5287666321
812;25094.0;9.0;2018.0;15.0;80.302947998;53.7307891846;75.55493927;46.9452285767;37.2036819458;50.1547393799;43.4306755066;75.0852355957;58.5974617004;90.5859832764;86.8172302246;24.9508228302;60.7454795837
813;25124.0;10.0;2018.0;15.0;37.6767616272;31.1142597198;31.5206356049;30.4850997925;29.9106960297;27.8467273712;32.0434989929;35.5800170898;28.6950969696;35.8881797791;21.1529216766;27.6229248047;32.5454406738
814;25155.0;11.0;2018.0;15.0;0.066042765975;1.78246796131;2.77190208435;16.6665401459;21.607503891;26.5504589081;17.0549755096;0.00134014652576;9.60156345367;0.0;0.0;20.1866779327;15.1897144318
815;25185.0;12.0;2018.0;15.0;0.0;0.0;0.107461050153;2.14493823051;0.022757589817;0.109659522772;2.08422660828;0.0;0.559652984142;0.0;0.0;2.7917778492;0.130155876279
816;25216.0;1.0;2019.0;15.0;0.0;0.00107278779615;0.0130728846416;0.0807373225689;0.00303759681992;0.0146369375288;0.168349549174;0.0;0.0156895909458;0.0;0.0;0.0;0.152132332325
817;25247.0;2.0;2019.0;15.0;0.150199085474;20.537443161;10.6668872833;67.0617370605;29.8359584808;30.7682933807;68.6071777344;0.559758424759;76.3556518555;0.0;0.0;36.9213752747;50.0915870667
818;25275.0;3.0;2019.0;15.0;0.616760373116;20.5541572571;6.61236810684;32.3729248047;26.4495048523;26.9126091003;21.9886722565;0.862338960171;27.0630931854;0.0;0.0;23.7903633118;24.8816642761
819;25306.0;4.0;2019.0;15.0;11.3654270172;27.0004081726;14.4482355118;14.80991745;14.1285896301;17.2919025421;14.2070331573;33.0734176636;23.5806789398;12.2767982483;1.316822052;8.66134166718;23.0966625214
820;25336.0;5.0;2019.0;15.0;50.9705467224;47.8550758362;45.1769790649;58.9112052917;47.7712211609;44.3118972778;58.1371765137;40.2661056519;51.430229187;34.5413703918;44.8059806824;58.9318199158;48.6493339539
821;25367.0;6.0;2019.0;15.0;110.219566345;68.9927597046;96.5169677734;81.365272522;54.6777572632;60.464931488;84.0437316895;75.1815261841;66.8540496826;80.9549865723;138.232849121;97.9292297363;64.7180099487
822;25397.0;7.0;2019.0;15.0;63.6931381226;46.1667747498;58.7290802002;35.2513923645;25.6857089996;37.0525360107;30.6480751038;58.7329444885;40.0763053894;58.1576766968;75.5733718872;29.3263454437;43.0110168457
823;25428.0;8.0;2019.0;15.0;100.770828247;66.9696426392;93.1334075928;31.3920288086;18.8530387878;27.7626628876;24.7218570709;102.837440491;41.1635627747;133.281173706;103.254974365;19.2713317871;42.8278198242
824;25459.0;9.0;2019.0;15.0;93.3404464722;64.7565155029;91.2551651001;39.6467628479;26.7794647217;37.5791091919;35.7621269226;111.241508484;53.5081329346;151.611618042;79.3015213013;25.9205722809;49.5831222534
825;25489.0;10.0;2019.0;15.0;38.7613487244;31.339509964;35.6046447754;28.2346973419;23.7627849579;25.2558822632;27.210269928;38.4416656494;26.5433559418;39.1422576904;36.2007293701;31.5093688965;29.1174373627
826;25520.0;11.0;2019.0;15.0;0.215501204133;4.95390176773;2.36409664154;14.408074379;14.8318481445;11.1665401459;13.449051857;0.895821154118;9.14596176147;0.0;0.0;11.6783008575;7.88115167618
827;25550.0;12.0;2019.0;15.0;0.0;0.412931650877;2.16657924652;13.0818538666;29.4078140259;21.6127166748;13.1208992004;0.0;9.84841060638;0.0;0.0;7.3240237236;8.71650695801
828;25581.0;1.0;2020.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
829;25612.0;2.0;2020.0;15.0;30.3593845367;60.4287719727;37.8490829468;11.8564538956;17.6283340454;33.882484436;14.3217983246;30.9932537079;43.9530258179;32.1075935364;43.3132400513;3.99219655991;46.7832603455
830;25641.0;3.0;2020.0;15.0;83.0938186646;53.5091133118;78.6675109863;32.8270797729;38.0569419861;47.1507263184;35.8127288818;86.0827484131;43.1075935364;78.0690689087;108.499145508;20.0867404938;52.0002403259
831;25672.0;4.0;2020.0;15.0;1.93192088604;21.1431713104;7.36210536957;28.2008228302;22.5202026367;23.271894455;20.6547908783;4.78807115555;26.0309638977;1.13225984573;0.0;21.0610580444;26.196685791
832;25702.0;5.0;2020.0;15.0;58.9135437012;57.451915741;61.2439537048;59.1278915405;54.0040817261;56.1330604553;57.3672332764;45.6008987427;58.1629829407;53.6220397949;80.2010574341;56.7477264404;62.2349128723
833;25733.0;6.0;2020.0;15.0;131.708129883;92.9131698608;131.134658813;95.1901473999;71.197227478;79.7139053345;91.6873855591;110.771514893;83.1731033325;122.789245605;196.290267944;93.9583740234;90.0488204956
834;25763.0;7.0;2020.0;15.0;63.0927314758;49.8490791321;61.9655456543;46.7430267334;29.4597702026;43.4951400757;39.4557342529;65.9578704834;54.9609375;69.7435073853;68.8137283325;26.5108337402;59.0008773804
835;25794.0;8.0;2020.0;15.0;81.2140045166;89.4164123535;85.7075958252;44.7729415894;34.602558136;49.0263671875;41.6593322754;94.1937332153;59.8277168274;111.370658875;84.9550323486;29.4019851685;68.5763931274
836;25825.0;9.0;2020.0;15.0;65.9017181396;55.5447425842;61.5413322449;41.6754188538;36.5839385986;34.9676589966;39.3796730042;68.8431015015;48.8606758118;68.3679656982;65.4685897827;39.1402435303;42.7675170898
837;25855.0;10.0;2020.0;15.0;45.8536376953;56.0987014771;46.7284660339;48.7658157349;45.6165313721;40.564201355;48.1495285034;36.8646850586;59.0654220581;44.8609924316;46.4880943298;50.3678016663;51.201965332
838;25886.0;11.0;2020.0;15.0;23.2929534912;33.3066940308;23.3940982819;49.9828224182;61.1207046509;48.0701980591;53.7987518311;33.1524009705;39.457698822;21.2058887482;0.250241965055;58.1723175049;40.1437530518
839;25916.0;12.0;2020.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
840;25947.0;1.0;2021.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
841;25978.0;2.0;2021.0;15.0;0.0;0.00361131411046;0.0015902381856;0.0;0.00640627415851;0.021281292662;3.68850996892e-05;0.0;0.0;0.0;0.0;0.0;0.0122180953622
842;26006.0;3.0;2021.0;15.0;0.120041899383;13.7342729568;4.87150621414;21.9518222809;17.7023029327;25.4876708984;17.0805091858;0.128692865372;19.8164043427;0.0;0.0;16.6978931427;23.4278488159
843;26037.0;4.0;2021.0;15.0;27.0258140564;30.0439853668;24.3306350708;26.5005989075;12.724981308;17.4282073975;15.4688978195;31.0297718048;24.8076725006;27.1772289276;16.045507431;19.4801769257;22.5455188751
