index;time;month;year;day;Sédhiou;Thiès;Kédougou;Sédhiou.1;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès.1;Louga;Fatick;Kédougou.1;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1;Diourbel+Kaolack+Louga+Matam+Saint-Louis+Ziguinchor;Diourbel+Kaffrine+Kaolack+Louga+Matam+Saint-Louis+Tambacounda+Ziguinchor;Louga+Matam;Kaffrine+Kolda+Sedhiou;Kolda+Sedhiou;Sedhiou+Ziguinchor+Ziguinchor+Ziguinchor;Kolda+Sedhiou+Ziguinchor+Ziguinchor+Ziguinchor;Louga+Matam+Saint-Louis;Dakar+Kaolack+Louga;Fatick+Kaffrine+Kaolack+Tambacounda;Diourbel+Kaffrine+Louga;Kolda+Sedhiou+Ziguinchor;Kedougou+Louga;Matam+Saint-Louis;Dakar+Fatick+Thies;Kedougou;Matam+Thies;Kaffrine+Matam+Thies
13;775.0;2.0;1952.0;15.0;299.013153076;296.231689453;301.609130859;299.013153076;298.730010986;299.989929199;294.897766113;298.532775879;300.575042725;296.231689453;298.42666626;298.10748291;301.609130859;299.091308594;299.630523682;297.920379639;300.965362549;298.304077148;299.013153076;296.231689453;301.609130859;25.9461288452;26.4990901947;26.4161834717;26.3097705841;26.5027313232;25.5054779053;26.1541614532;26.1312084198;25.2564926147;27.0161018372;25.4002819061;26.1541614532;26.5678787231;26.5713596344;23.9375572205;28.4566249847;26.5868625641;26.4290618896
14;804.0;3.0;1952.0;15.0;300.73425293;298.171142578;303.902099609;300.73425293;300.588500977;302.303955078;296.366943359;300.83694458;303.224395752;298.171142578;300.599304199;300.180541992;303.902099609;301.205932617;301.905883789;300.079315186;303.456787109;299.764984131;300.73425293;298.171142578;303.902099609;28.2181301117;28.8237171173;28.8425350189;28.4209537506;28.6118946075;27.0969772339;28.0965995789;28.5241832733;27.3603553772;29.3487453461;27.5563716888;28.0965995789;28.7903156281;29.0769329071;25.9236335754;30.7494010925;29.0990638733;28.843952179
15;835.0;4.0;1952.0;15.0;300.700805664;297.673828125;304.751281738;300.700805664;300.488067627;302.742614746;296.018829346;300.822479248;303.930999756;297.673828125;300.25378418;299.984588623;304.751281738;301.513031006;302.245330811;299.607574463;304.436950684;299.51473999;300.700805664;297.673828125;304.751281738;28.2889137268;29.1822299957;29.0560913086;28.7084560394;28.8875389099;26.9551029205;28.2367687225;28.6755466461;27.0600948334;30.0040855408;27.3778476715;28.2367687225;28.9308071136;29.4832191467;25.579870224;31.5980567932;29.5737915039;29.2783813477
16;865.0;5.0;1952.0;15.0;302.014160156;298.870330811;305.283081055;302.014160156;301.669769287;303.908233643;297.046020508;304.219970703;306.871124268;298.870330811;302.770721436;301.041656494;305.283081055;303.389068604;304.101959229;301.430786133;305.838867188;300.119232178;302.014160156;298.870330811;305.283081055;30.8594474792;31.3523044586;31.7976551056;30.1519794464;30.1038150787;27.9121322632;29.2947692871;31.5992507935;29.3093719482;31.4335289001;29.6361217499;29.2947692871;30.6404285431;32.6169128418;26.7085342407;32.1292037964;32.1788825989;31.7048625946
17;896.0;6.0;1952.0;15.0;300.96194458;299.020050049;301.762817383;300.96194458;301.018249512;301.376037598;298.009429932;302.672424316;304.716491699;299.020050049;301.374359131;300.547332764;301.762817383;301.933868408;302.194946289;300.762939453;303.012023926;299.993164062;300.96194458;299.020050049;301.762817383;29.3822631836;29.476770401;29.9989967346;28.3247509003;28.0826568604;27.3244838715;27.7619419098;29.8699798584;28.0928764343;29.2591438293;28.3076553345;27.7619419098;28.381734848;30.716386795;26.5739822388;28.6100387573;30.4689445496;30.0566806793
18;926.0;7.0;1952.0;15.0;301.593414307;300.2706604;301.725372314;301.593414307;302.215759277;301.484954834;299.054016113;303.117675781;304.631286621;300.2706604;302.449645996;301.633361816;301.725372314;302.766265869;302.561187744;302.208404541;302.699523926;300.972381592;301.593414307;300.2706604;301.725372314;29.9750289917;29.8197937012;30.4565448761;28.8001594543;28.3722400665;28.1294689178;28.2287731171;30.3229846954;29.1851615906;29.4092254639;29.3554840088;28.2287731171;29.0030593872;30.8510723114;27.7330913544;28.5734672546;30.6406764984;30.3892879486
19;957.0;8.0;1952.0;15.0;299.744293213;300.044830322;298.941162109;299.744293213;300.318939209;299.559692383;299.850097656;302.367126465;301.74307251;300.044830322;301.312530518;300.286376953;298.941162109;300.576293945;300.570678711;300.584533691;299.949768066;299.609436035;299.744293213;300.044830322;298.941162109;28.2932796478;27.78307724;28.3916282654;26.8010120392;26.4731769562;26.5270404816;26.4696025848;28.6205387115;27.9555263519;26.9713439941;27.873632431;26.4696025848;27.1981201172;28.8565692902;27.0067615509;25.7892818451;28.2669086456;28.0607204437
20;988.0;9.0;1952.0;15.0;299.240325928;300.514556885;298.994537354;299.240325928;299.926422119;299.166656494;300.638671875;303.435516357;302.035369873;300.514556885;301.757904053;300.256225586;298.994537354;300.163360596;300.714630127;300.533935547;299.951599121;299.495635986;299.240325928;300.514556885;298.994537354;28.7085666656;28.0114631653;28.7567024231;26.3756961823;26.0422077179;26.2203025818;26.1213302612;29.1803245544;28.260597229;26.8671073914;28.0250530243;26.1213302612;27.4849243164;29.474609375;27.2483768463;25.8425769806;28.5941810608;28.2063407898
21;1018.0;10.0;1952.0;15.0;301.045410156;301.502441406;300.498596191;301.045410156;301.865356445;301.184631348;300.591644287;303.531494141;303.437133789;301.502441406;302.975494385;301.781982422;300.498596191;302.199523926;302.142364502;302.390563965;301.736846924;300.455352783;301.045410156;301.502441406;300.498596191;29.787694931;29.3738689423;30.0706138611;28.3518867493;27.986782074;27.5992927551;27.8104724884;30.1571102142;29.5787658691;28.6804466248;29.5417823792;27.8104724884;28.8182525635;30.3281040192;28.4527873993;27.3464183807;29.9143066406;29.70170784
22;1049.0;11.0;1952.0;15.0;299.563262939;300.692382812;299.54397583;299.563262939;300.634979248;299.846282959;300.025299072;301.021789551;301.605895996;300.692382812;301.32699585;300.996917725;299.54397583;300.979675293;300.727142334;301.675994873;300.612213135;299.572509766;299.563262939;300.692382812;299.54397583;28.0276489258;27.8437652588;28.3246917725;27.0211582184;26.5985717773;26.4188785553;26.5538043976;28.1996383667;28.0266895294;27.5666294098;28.119600296;26.5538043976;27.4518585205;28.2115077972;27.6672458649;26.3918685913;28.2792892456;28.1679000854
23;1079.0;12.0;1952.0;15.0;297.015289307;297.92477417;298.236053467;297.015289307;298.39654541;297.25604248;297.506774902;297.422241211;298.711242676;297.92477417;298.190338135;298.525817871;298.236053467;298.696411133;298.149810791;298.725585938;298.462188721;297.146636963;297.015289307;297.92477417;298.236053467;24.984670639;25.1243801117;25.3157653809;24.5468673706;24.0232582092;23.9332752228;24.0175495148;25.0271091461;25.0615062714;25.3527393341;25.2398262024;24.0175495148;25.0580673218;25.020816803;25.0508613586;25.0848579407;25.4085788727;25.4413051605
