index;time;month;year;day;Sédhiou;Thiès;Kédougou;Sédhiou.1;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès.1;Louga;Fatick;Kédougou.1;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1;Dakar+Thies
1607;49292.0;12.0;2084.0;15.0;310.462341309;311.563232422;312.763885498;310.462341309;313.193847656;312.163604736;308.842468262;312.463378906;314.044769287;311.563232422;313.024353027;312.805297852;312.763885498;313.746582031;313.078704834;313.220489502;314.307830811;309.858978271;310.462341309;311.563232422;312.763885498;38.1758003235
1608;49323.0;1.0;2085.0;15.0;311.048309326;311.453491211;312.98260498;311.048309326;313.301513672;312.15612793;308.924194336;312.331054688;313.659088135;311.453491211;313.007080078;312.668609619;312.98260498;313.662506104;312.976654053;313.197509766;313.947723389;310.311920166;311.048309326;311.453491211;312.98260498;38.0819282532
1609;49354.0;2.0;2085.0;15.0;314.444610596;312.984008789;315.972839355;314.444610596;316.138549805;315.752563477;307.470947266;315.142456055;316.579711914;312.984008789;315.30871582;315.463287354;315.972839355;316.591491699;315.826049805;315.421691895;316.906677246;313.990447998;314.444610596;312.984008789;315.972839355;39.3765411377
1610;49382.0;3.0;2085.0;15.0;313.138793945;309.264587402;314.963989258;313.138793945;313.360839844;314.580596924;302.79586792;313.410583496;315.227050781;309.264587402;313.078948975;312.125732422;314.963989258;314.458770752;314.003204346;312.416656494;315.394897461;311.38381958;313.138793945;309.264587402;314.963989258;35.5514411926
1611;49413.0;4.0;2085.0;15.0;317.774291992;313.885314941;318.980895996;317.774291992;317.565002441;318.745605469;307.091156006;317.243408203;319.319915771;313.885314941;316.273742676;316.894348145;318.980895996;317.561431885;317.931854248;316.433837891;319.22467041;316.26663208;317.774291992;313.885314941;318.980895996;40.1941375732
1612;49443.0;5.0;2085.0;15.0;318.909332275;312.546478271;321.268310547;318.909332275;319.266265869;320.541625977;301.860626221;321.449188232;321.465332031;312.546478271;319.410797119;317.145721436;321.268310547;320.522857666;320.122009277;318.338928223;321.630004883;315.043060303;318.909332275;312.546478271;321.268310547;38.4498748779
1613;49474.0;6.0;2085.0;15.0;321.656707764;318.582061768;320.447143555;321.656707764;323.7605896;321.240814209;306.990722656;323.574584961;324.058410645;318.582061768;323.223907471;322.478668213;320.447143555;324.131744385;322.618133545;322.855194092;323.39364624;318.295043945;321.656707764;318.582061768;320.447143555;44.4373474121
1614;49504.0;7.0;2085.0;15.0;316.656982422;311.671966553;313.764038086;316.656982422;316.231567383;316.247283936;305.293273926;316.62802124;317.970581055;311.671966553;315.155944824;314.789733887;313.764038086;316.561126709;316.124847412;314.716125488;317.393829346;314.761627197;316.656982422;311.671966553;313.764038086;37.9868545532
1615;49535.0;8.0;2085.0;15.0;308.746612549;310.627807617;308.552520752;308.746612549;310.71875;309.627746582;304.426422119;314.721191406;313.984039307;310.627807617;314.049163818;310.553710938;308.552520752;312.722198486;311.684539795;312.864440918;310.536010742;307.824737549;308.746612549;310.627807617;308.552520752;36.8540153503
1616;49566.0;9.0;2085.0;15.0;312.711456299;313.259002686;311.768066406;312.711456299;315.800537109;313.310180664;305.712524414;317.230926514;316.494476318;313.259002686;315.824401855;314.827728271;311.768066406;315.348571777;314.892730713;315.563568115;314.951965332;311.469848633;312.711456299;313.259002686;311.768066406;39.4306793213
1617;49596.0;10.0;2085.0;15.0;314.045410156;315.744415283;313.8722229;314.045410156;316.953613281;314.62991333;308.941925049;317.883880615;317.773010254;315.744415283;316.986602783;316.869415283;313.8722229;316.598510742;316.184020996;316.861968994;316.064605713;312.341461182;314.045410156;315.744415283;313.8722229;42.0373077393
1618;49627.0;11.0;2085.0;15.0;314.026855469;312.833190918;314.553253174;314.026855469;314.756225586;314.835845947;309.134124756;316.023071289;316.533111572;312.833190918;315.03125;314.103118896;314.553253174;315.104034424;315.244537354;314.188354492;316.093170166;312.49609375;314.026855469;312.833190918;314.553253174;39.3619918823
1619;49657.0;12.0;2085.0;15.0;311.980865479;311.191009521;313.49810791;311.980865479;313.138763428;312.732727051;309.736206055;313.640686035;314.603424072;311.191009521;313.346466064;312.545135498;313.49810791;313.461212158;313.518920898;312.851135254;314.542053223;310.83795166;311.980865479;311.191009521;313.49810791;37.9050216675
1620;49688.0;1.0;2086.0;15.0;313.955749512;312.676544189;316.131103516;313.955749512;315.430511475;314.820068359;308.430786133;315.723236084;316.849700928;312.676544189;315.667144775;314.546936035;316.131103516;316.002075195;315.699768066;315.421203613;316.584136963;312.940582275;313.955749512;312.676544189;316.131103516;39.1328697205
1621;49719.0;2.0;2086.0;15.0;314.806396484;313.625366211;316.666748047;314.806396484;316.118621826;315.707489014;307.678863525;315.764434814;317.314453125;313.625366211;315.78793335;315.777832031;316.666748047;316.698486328;316.268341064;315.598388672;317.344482422;314.149932861;314.806396484;313.625366211;316.666748047;39.979839325
1622;49747.0;3.0;2086.0;15.0;317.075256348;313.492462158;317.235626221;317.075256348;317.20211792;317.704711914;304.596099854;316.606079102;318.495910645;313.492462158;316.253479004;316.520751953;317.235626221;317.636962891;317.236785889;316.058135986;318.386352539;315.485992432;317.075256348;313.492462158;317.235626221;39.5947151184
