index;time;month;year;day;Sédhiou;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès;Louga;Fatick;Kédougou;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1;Thiès.1;Kédougou.1;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1
71;26463;6;2022;15;72.4618573484;42.934346179;87.2602940558;146.603184954;39.9851635087;58.4084757225;70.9906319062;52.5594041554;45.8908365068;86.6069837092;55.4927979164;64.7010495986;50.4425558518;74.3640154936;87.4285194231;72.4618606567;70.9906311035;86.6069869995;72.4618606567;70.9906311035;86.6069869995
72;26828;6;2023;15;89.8866044467;53.3623928338;88.4555499508;12.4543455833;51.1085322589;66.7987356805;34.0025310197;40.3790413349;55.5459924948;84.5790091088;48.0410722812;65.0715913649;46.506300128;73.3231038982;111.602641704;89.8866043091;34.002532959;84.5790100098;89.8866043091;34.002532959;84.5790100098
73;27194;6;2024;15;95.8698226543;74.6411520738;89.7917438334;45.0167463723;80.3988728765;75.1563497952;72.0687803586;79.4219026972;106.740251109;110.537699839;69.9483882571;88.8311915806;65.7159186413;97.0559692423;158.608127639;95.8698196411;72.0687789917;110.537704468;95.8698196411;72.0687789917;110.537704468
74;27559;6;2025;15;96.3375760773;60.0040324466;79.2015833012;162.45738517;26.0695166325;47.2407841808;69.8675406558;37.3161051102;68.7940603327;98.5038133308;58.201665993;62.501766757;42.2087638878;68.986430695;126.22261183;96.3375778198;69.8675384521;98.5038146973;96.3375778198;69.8675384521;98.5038146973
75;27924;6;2026;15;138.025852564;141.302054885;135.348478086;72.7780684089;80.3189310096;111.958952252;119.758847634;115.911105648;213.05691842;104.428122976;132.536411838;135.609277867;111.633539066;135.028414331;530.035133605;138.025848389;119.758850098;104.428123474;138.025848389;119.758850098;104.428123474
76;28289;6;2027;15;93.3348847256;52.3640926114;78.4445667829;51.6380692737;48.2981741657;54.3265058318;57.3678007193;49.4685274227;63.6868437944;126.508192874;52.4827851509;68.3333172247;62.8612445624;71.5763830264;105.201166698;93.3348846436;57.3678016663;126.50819397;93.3348846436;57.3678016663;126.50819397
77;28655;6;2028;15;82.9058323225;67.4329817995;91.4022898448;99.3993690815;53.279051854;61.1487683745;64.6314123305;54.0435361621;74.8471378868;102.423283327;62.4015481484;72.4849212798;64.1035591754;80.8359365441;96.5753681547;82.9058303833;64.6314086914;102.423278809;82.9058303833;64.6314086914;102.423278809
78;29020;6;2029;15;97.8351747066;68.1355551157;90.0689809839;75.5826440444;51.2140206626;74.9538586387;63.1450228646;58.7768645063;81.0341160548;109.337344728;70.1880185173;77.7781538164;58.4261666838;81.4172191843;138.027607736;97.8351745605;63.1450233459;109.337341309;97.8351745605;63.1450233459;109.337341309
79;29385;6;2030;15;92.0729708533;117.938864868;82.507928981;27.1823912563;86.487954606;81.0374752026;51.5090942054;78.8532536634;118.700916586;117.558165005;92.5951085011;90.1201051295;88.8736730555;91.0149718375;111.603038199;92.0729751587;51.5090942383;117.558166504;92.0729751587;51.5090942383;117.558166504
80;29750;6;2031;15;112.921851362;70.8957271056;107.123427103;21.6195715777;49.3487448287;106.892650353;53.7649673583;64.2805683622;63.1161021346;120.522969571;69.991620388;88.5783310926;56.4233387745;104.877127603;107.626996251;112.921852112;53.7649688721;120.522972107;112.921852112;53.7649688721;120.522972107
81;30116;6;2032;15;102.891327699;71.630935401;83.074687381;102.053318095;32.3349212039;70.4951183612;52.8689856123;37.9109273298;72.6424606367;100.80761741;60.7691537291;69.7435408235;56.126270441;78.4981444011;133.965565361;102.891326904;52.8689842224;100.807617188;102.891326904;52.8689842224;100.807617188
82;30481;6;2033;15;88.8123167352;67.75218607;99.260785096;53.5621302471;94.8652494998;78.1139508696;75.6960061384;73.0492842365;59.522390975;119.366084568;70.5113473808;88.4391849045;60.5632127637;96.6035134311;128.109115768;88.8123168945;75.6960067749;119.366081238;88.8123168945;75.6960067749;119.366081238
83;30846;6;2034;15;127.943925846;62.7737906585;116.814584728;76.8796673377;37.0170663764;60.1250737762;40.7374131092;33.1850271071;61.3533185368;106.665605869;56.7641610968;77.0575056726;41.3532249219;100.001063265;196.611715587;127.94392395;40.737411499;106.665603638;127.94392395;40.737411499;106.665603638
84;31211;6;2035;15;136.096489004;122.45680014;176.106295569;116.137210098;68.1479750246;108.796379702;112.621888063;78.3035628032;134.008851201;211.87357444;124.23641864;129.686505588;98.8799850796;159.671471313;141.935033858;136.096481323;112.621887207;211.873580933;136.096481323;112.621887207;211.873580933
85;31577;6;2036;15;124.599088677;66.5597379736;97.2027003344;63.7019700569;45.6471302786;71.0010259789;77.1219953316;55.9474127932;71.260254612;94.1499833954;63.0630962167;77.6210372942;72.5412411443;87.2588577445;132.651533858;124.599090576;77.1219940186;94.1499862671;124.599090576;77.1219940186;94.1499862671
86;31942;6;2037;15;123.728339604;56.8496701864;98.4126442606;27.9165735753;33.1820698446;54.7093985331;71.1845907103;56.8628525106;62.8496715404;105.237177667;54.517819685;70.2173577853;60.0248868266;75.6803610308;112.565242361;123.728340149;71.1845932007;105.237174988;123.728340149;71.1845932007;105.237174988
87;32307;6;2038;15;151.923140352;102.097371861;132.211922895;105.489538994;65.0129167232;110.073627143;128.848469758;101.731926355;124.617713474;126.915955674;135.401878906;120.758157289;103.132445618;130.061259757;261.933878284;151.923141479;128.848464966;126.91595459;151.923141479;128.848464966;126.91595459
88;32672;6;2039;15;81.2273454293;56.0968443318;141.281273896;32.8329074694;41.056842349;102.515038824;42.8878438105;42.4949542873;59.5895443554;136.105829021;60.5937077752;103.770449958;51.2782841679;191.566502323;88.0009167286;81.2273483276;42.8878440857;136.105834961;81.2273483276;42.8878440857;136.105834961
89;33038;6;2040;15;69.3345465886;57.4209515723;91.5206690961;19.6223061194;28.0986717727;57.9572764763;32.5221051598;40.5649434213;51.3748854506;107.45974521;69.2350711242;62.4512244792;48.6075286698;72.6255536193;68.5702758476;69.3345413208;32.5221061707;107.459747314;69.3345413208;32.5221061707;107.459747314
90;33403;6;2041;15;84.4087608826;60.194576429;96.6858424902;55.9704898371;38.2951582369;78.6725875658;58.6744061646;51.2085323277;66.3237073753;115.567790372;60.9500000639;74.1749321302;57.1405925874;85.6154804131;86.9281801927;84.4087600708;58.6744041443;115.56778717;84.4087600708;58.6744041443;115.56778717
