index;time;month;year;day;Sédhiou;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès;Louga;Fatick;Kédougou;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1;Thiès.1;Kédougou.1;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1
93;34499;6;2044;15;94.998615851;115.953162415;94.8612558775;78.1293289109;42.6812505558;63.0322667969;67.147492686;46.7595621564;96.4200787458;119.827335382;93.4364130729;78.1333763667;72.0017369828;81.1421706677;127.867073632;94.9986190796;67.1474914551;119.827331543;94.9986190796;67.1474914551;119.827331543
94;34864;6;2045;15;139.499187032;167.385730221;144.884456996;115.681033481;52.8025953835;106.556846845;107.960459163;80.72314273;185.088477464;221.737326984;130.460596246;124.898851383;107.243319849;129.085202901;177.703419364;139.499191284;107.960456848;221.737319946;139.499191284;107.960456848;221.737319946
95;35229;6;2046;15;83.3827452683;89.0775423586;118.007829188;135.940915462;53.1793053863;86.2836608299;97.6668863629;74.8699065257;96.7398063698;147.503744909;100.750047639;100.203873845;97.1973844103;126.752067315;103.18385152;83.3827438354;97.666885376;147.503738403;83.3827438354;97.666885376;147.503738403
96;35594;6;2047;15;88.7023902719;56.6883990405;102.132907678;71.0384400022;95.6125329137;111.686418989;84.2536577632;101.186652474;63.8400321299;137.74679781;76.9458574295;104.327507422;89.0964101427;118.751905189;113.891497569;88.7023925781;84.25365448;137.746795654;88.7023925781;84.25365448;137.746795654
97;35960;6;2048;15;124.023828867;86.7671871325;126.285396871;115.32371764;75.6067035356;136.930134203;106.66210007;69.9091253224;106.256252769;143.517544933;93.5042182931;119.466680536;109.937125428;156.367940868;152.620065813;124.023826599;106.662101746;143.517547607;124.023826599;106.662101746;143.517547607
98;36325;6;2049;15;69.1782644587;84.799368529;82.4525255953;37.0742701291;60.5672007433;136.439992964;46.6901447494;86.0522065214;72.2345920367;121.395185142;106.795562036;101.432335242;61.4661932459;132.586582114;86.6675128092;69.1782684326;46.6901473999;121.395179749;69.1782684326;46.6901473999;121.395179749
99;36690;6;2050;15;118.709616787;92.5710304117;139.38093409;51.5499409182;87.9889049605;147.432894778;63.9228224938;90.9745047003;83.5930623431;141.92457272;83.3070556396;112.916224155;76.5781227148;119.80818028;125.138597725;118.709617615;63.9228210449;141.924575806;118.709617615;63.9228210449;141.924575806
100;37055;6;2051;15;133.006493353;159.400035501;213.343766056;85.3089943085;91.5481536287;130.756115047;96.6205021726;65.030710939;155.203870291;155.100639196;105.934589785;123.956224806;102.433396352;124.907426196;146.405038005;133.006484985;96.6204986572;155.100646973;133.006484985;96.6204986572;155.100646973
101;37421;6;2052;15;101.838410175;86.9039242985;106.568506148;102.773251981;74.5602834518;118.751295441;116.034044299;99.5352116244;91.1498228159;96.106987362;98.8559376206;103.955798013;95.606579521;110.64574518;150.836075064;101.838409424;116.034042358;96.1069869995;101.838409424;116.034042358;96.1069869995
102;37786;6;2053;15;133.497829306;69.7153001824;140.52050094;57.8477543391;83.1715518757;132.110330076;74.0181778857;134.563597563;76.0480910197;153.634734522;87.4156035669;114.60991083;94.2874257109;101.815022012;157.403052493;133.497833252;74.0181808472;153.634735107;133.497833252;74.0181808472;153.634735107
103;38151;6;2054;15;144.045454918;129.536851816;130.427004295;67.9314459668;31.4726362043;73.8324363529;65.0812034008;55.6113547693;108.188860437;164.417467629;110.603275431;94.5261333284;73.7740377989;95.9853561462;177.50637607;144.045455933;65.0812072754;164.41746521;144.045455933;65.0812072754;164.41746521
104;38516;6;2055;15;133.232540521;114.204646782;158.869714031;114.504472031;62.8807659582;175.083840628;82.1060318829;76.996298781;115.877294414;152.66548776;100.603918854;138.119676207;85.6240332343;205.704370152;137.283648832;133.232543945;82.1060333252;152.665481567;133.232543945;82.1060333252;152.665481567
105;38882;6;2056;15;112.079763188;136.567002868;142.237968404;100.866476145;46.5045546765;94.1270905739;86.8673242827;58.0563037871;129.89138031;184.363717546;123.959923895;109.826426748;88.9141124102;134.109191044;122.305645933;112.07976532;86.8673248291;184.363723755;112.07976532;86.8673248291;184.363723755
106;39247;6;2057;15;140.863393012;142.618756527;138.656479208;124.767151188;103.995904258;138.437038151;139.082148275;116.077028641;178.533837012;147.85111348;117.473134945;132.683205152;97.9508373521;131.247446518;194.861649355;140.86340332;139.08215332;147.851104736;140.86340332;139.08215332;147.851104736
107;39612;6;2058;15;99.7753283233;92.8183568277;111.731707199;76.8284865457;72.4399353615;100.119286243;73.9413363879;76.7453252918;95.6966216362;171.432740273;94.571263621;108.506365317;82.5506698684;137.167543833;137.19606118;99.7753295898;73.9413375854;171.432739258;99.7753295898;73.9413375854;171.432739258
108;39977;6;2059;15;121.038846829;115.012911806;172.275747944;59.0426218768;80.4508889591;130.125306973;58.9167726449;62.1014215597;89.0456392382;221.944941039;134.270218652;127.725009919;65.9818393412;158.809471449;136.174628157;121.038848877;58.9167747498;221.944946289;121.038848877;58.9167747498;221.944946289
109;40343;6;2060;15;99.4748522783;92.2548716348;125.874364761;78.0492618297;68.9657914763;98.9992411374;89.3952969322;100.711387658;104.404613377;180.340593436;88.5927431328;108.815679158;99.3842249558;117.290116261;122.147516849;99.4748535156;89.3952941895;180.340591431;99.4748535156;89.3952941895;180.340591431
110;40708;6;2061;15;90.3007599106;70.1206970031;103.24532777;55.9104508895;66.9204303714;77.7526581446;74.1187384784;77.9726313789;87.7275644681;142.752322713;69.1894498984;90.5601417352;73.297135822;104.165380099;109.760947545;90.3007659912;74.1187362671;142.752319336;90.3007659912;74.1187362671;142.752319336
111;41073;6;2062;15;103.912228901;81.5978508666;108.343429791;92.3585358888;126.223261818;99.8432351981;90.526529749;145.905612707;88.84358677;98.6550681583;84.1371589506;114.291438679;91.9770703569;130.980446366;121.468615461;103.912223816;90.5265350342;98.6550674438;103.912223816;90.5265350342;98.6550674438
112;41438;6;2063;15;82.7020633508;49.7534462206;102.438129282;47.8843324286;57.7129920201;118.717314727;41.6232149825;56.3381931631;60.6639667046;147.176330556;59.1639845058;93.1618614354;53.6209986123;125.01569637;99.9070258632;82.7020645142;41.6232147217;147.176330566;82.7020645142;41.6232147217;147.176330566
113;41804;6;2064;15;120.218362068;70.1505892753;131.599848805;70.0488070753;53.1303583033;106.153032087;65.6397914512;59.8207955714;70.8652387773;169.026231866;70.9921091087;104.909381176;61.130742937;144.988509595;126.301860129;120.218360901;65.639793396;169.026229858;120.218360901;65.639793396;169.026229858
114;42169;6;2065;15;125.116380389;105.0156654;126.387700519;128.247291349;101.341024164;122.470691079;141.372078831;102.410678272;157.291179748;175.759611581;117.916696696;123.611033025;135.594587569;118.628755724;133.684289085;125.116378784;141.372085571;175.759613037;125.116378784;141.372085571;175.759613037
115;42534;6;2066;15;110.429390102;79.5614338706;123.953853503;42.4116255979;46.8600854757;61.1001348779;43.8557862865;42.7803534331;64.2247630563;144.140574117;78.8611268955;81.8085436963;49.205413774;100.956605242;105.81546109;110.429389954;43.8557853699;144.140563965;110.429389954;43.8557853699;144.140563965
116;42899;6;2067;15;160.041903092;87.8888376874;123.607669825;99.4380259935;78.6402398703;67.8717415485;82.9368662144;70.0552112704;89.7705185683;141.714815076;83.624457483;96.7154047291;66.0413173053;107.322920931;136.999641511;160.041900635;82.9368667603;141.714813232;160.041900635;82.9368667603;141.714813232
117;43265;6;2068;15;119.768869914;71.5992881995;95.6256141628;69.7597258053;57.794375698;93.5598908989;67.090094047;58.4947177829;77.9762173303;141.211473315;74.2941441963;91.8637655593;69.0509698403;109.323819223;138.995878761;119.768867493;67.09009552;141.211471558;119.768867493;67.09009552;141.211471558
118;43630;6;2069;15;120.066796788;77.5631678781;130.839089382;46.3769373341;35.545262839;80.2774303361;47.7774279712;48.2545816225;64.5461058887;154.080986549;97.3835895849;97.3601279165;62.6163827052;147.484804093;110.90190336;120.066795349;47.7774276733;154.080978394;120.066795349;47.7774276733;154.080978394
119;43995;6;2070;15;76.0806510709;90.9761649147;106.354599677;94.8076095465;86.1137968853;112.064466473;95.9620360539;93.592774124;82.3230105831;144.134435408;140.346836196;113.097237211;128.968115097;140.425741154;78.849955016;76.0806503296;95.9620361328;144.134429932;76.0806503296;95.9620361328;144.134429932
120;44360;6;2071;15;113.312079677;93.3449670633;119.741733826;71.9969075168;60.9581172908;93.3132925679;69.5030074448;70.2115787026;104.606270555;150.679518521;92.2984821645;100.296762493;64.4464767554;118.474145289;137.595109271;113.312080383;69.5030059814;150.679519653;113.312080383;69.5030059814;150.679519653
121;44726;6;2072;15;201.698383995;177.087218136;228.026745159;270.782072781;63.9875561231;106.964680609;179.657645673;81.5584712798;187.633226886;219.59003034;169.043847963;149.730400754;126.287006465;175.947987435;163.733731666;201.698379517;179.65763855;219.590026855;201.698379517;179.65763855;219.590026855
122;45091;6;2073;15;136.214080732;90.7755579799;138.687724092;130.514359955;72.8065999347;107.293176637;88.4390169924;87.178437166;104.924938117;182.908327516;121.381594173;117.161228235;71.3072801845;137.397075029;134.053230665;136.214080811;88.4390182495;182.908325195;136.214080811;88.4390182495;182.908325195
123;45456;6;2074;15;114.984849605;85.1373237932;119.524160543;71.2549091246;47.8248798154;120.824532817;102.560476882;92.2141149834;91.5752178178;162.080813912;91.3709487733;109.798193289;131.562890948;125.932742928;115.913561938;114.984848022;102.56047821;162.080810547;114.984848022;102.56047821;162.080810547
124;45821;6;2075;15;125.783883461;148.54439189;163.618703512;142.427399144;65.469312809;96.8857689744;135.687968642;86.1717221821;159.352187467;189.506997469;125.15381272;125.682812354;126.463633666;144.167243508;155.975927987;125.783882141;135.687973022;189.507003784;125.783882141;135.687973022;189.507003784
125;46187;6;2076;15;106.670352132;73.8545992145;106.017367827;76.6421074958;35.3949977192;75.7402755096;82.9900403905;50.1156741485;78.1999443235;151.739075478;87.0940838693;84.6915061426;61.738404818;98.0638077618;107.655575735;106.67035675;82.9900360107;151.739074707;106.67035675;82.9900360107;151.739074707
126;46552;6;2077;15;132.540228717;67.4227682656;113.978604676;99.6396408575;74.4134075551;82.5248276446;70.230059717;60.1202040671;70.3875552808;134.489343956;71.2021444973;91.6670612905;45.8926726221;102.10918336;162.326358651;132.540222168;70.2300567627;134.489349365;132.540222168;70.2300567627;134.489349365
127;46917;6;2078;15;107.860741432;94.0296812862;120.84400491;53.043327468;66.7246100903;92.7422513923;62.9602073857;61.7397749451;77.4682310099;138.380671436;106.03489581;95.3400306929;61.6240551148;105.043705341;140.431403588;107.860740662;62.9602088928;138.38067627;107.860740662;62.9602088928;138.38067627
128;47282;6;2079;15;102.093116854;66.7484404347;141.98966319;47.2253548715;32.724095798;77.8023253063;39.3570460278;42.7188643374;59.6265642514;125.352503975;94.8007292589;85.8250562175;50.4156498057;119.854019125;91.4314994057;102.09311676;39.3570480347;125.352508545;102.09311676;39.3570480347;125.352508545
129;47648;6;2080;15;105.088375498;81.0210758018;124.891868063;87.3754865479;70.0728498914;121.934194368;90.1091994193;94.867880046;95.3903093302;133.476876382;96.2506450212;106.232604732;111.713521025;114.994135157;94.6388439632;105.088378906;90.1091995239;133.476882935;105.088378906;90.1091995239;133.476882935
130;48013;6;2081;15;78.9992433009;57.5403459709;98.6909674782;72.1189415531;53.006269264;71.6712542751;66.7560442342;46.6944908083;51.2467207111;148.212056913;71.1554990386;78.721026548;49.2039771326;92.5984277857;86.3588335712;78.9992446899;66.7560424805;148.212051392;78.9992446899;66.7560424805;148.212051392
131;48378;6;2082;15;114.458219142;129.438758332;197.287302542;98.1138380355;88.6021576287;104.548932112;116.482671613;168.679791331;123.05631056;182.785194275;190.993643709;143.687913868;167.191821804;149.867177454;122.866746431;114.458221436;116.482673645;182.785186768;114.458221436;116.482673645;182.785186768
132;48743;6;2083;15;109.746157135;91.961776064;125.477043862;65.9314375974;39.0642686205;125.096375413;73.9705909158;66.3593381317;98.0565016869;208.381994;102.110143436;119.849142621;94.2843732706;169.422093116;147.529116352;109.746154785;73.9705886841;208.382003784;109.746154785;73.9705886841;208.382003784
133;49109;6;2084;15;155.958697278;76.3132582517;135.253447207;63.7102855988;54.6716294773;108.531657372;64.2633734278;63.8047243087;67.4013962089;116.014847263;76.9487632464;94.9690538132;68.249960309;103.147325284;142.518969945;155.958694458;64.2633743286;116.014846802;155.958694458;64.2633743286;116.014846802
134;49474;6;2085;15;78.1961418398;70.6530760909;110.494912354;90.9686801884;18.9547192847;72.6712135892;70.7679423517;46.5949285613;82.8887417237;146.947913928;89.0505822912;85.6250677834;76.0146815932;121.612655361;87.6434185878;78.196144104;70.7679443359;146.947921753;78.196144104;70.7679443359;146.947921753
135;49839;6;2086;15;103.696741557;120.981892991;108.84223523;55.2469631612;50.8897156891;92.1530596911;67.0964540731;51.8693852002;142.452572257;141.120844554;80.4800045374;92.2160912876;67.8566030738;101.404370541;128.198601496;103.696739197;67.0964508057;141.120849609;103.696739197;67.0964508057;141.120849609
136;50204;6;2087;15;129.225645723;104.263321426;165.756344287;79.9844623032;68.2345183829;74.2930472916;76.1618599029;54.8966901508;100.158499637;170.62502703;115.934686865;105.495968435;72.6527295191;125.73666458;135.396943336;129.225646973;76.161857605;170.625030518;129.225646973;76.161857605;170.625030518
137;50570;6;2088;15;152.202099784;91.1700311331;122.618241414;221.297352347;60.7027895872;90.5493555063;124.572571253;90.8697778103;134.16905568;127.329765117;102.363809777;104.973961733;82.9209606373;102.20762495;198.42760198;152.202102661;124.572570801;127.32976532;152.202102661;124.572570801;127.32976532
138;50935;6;2089;15;95.583366683;93.9919337483;130.804199839;65.505037596;55.0103613612;117.34220692;97.7393343409;83.3556113603;103.429189434;143.749361247;91.9496981902;110.070257103;89.8692327312;141.535430756;107.701587373;95.583366394;97.7393341064;143.749359131;95.583366394;97.7393341064;143.749359131
139;51300;6;2090;15;77.5125853725;75.535513598;78.3323193146;64.9174471244;49.945843834;108.419640085;64.534234331;58.9886851434;66.4804892569;115.424845209;82.8952527402;92.3842224752;63.4098809725;135.605498881;101.982841672;77.512588501;64.5342330933;115.424842834;77.512588501;64.5342330933;115.424842834
140;51665;6;2091;15;149.727621935;101.305215803;141.79925991;99.5940668341;80.8786786107;143.789598892;129.295174236;150.379064693;119.715910346;193.491087791;115.878254046;139.563637198;188.485298825;141.461172556;164.52127052;149.727630615;129.295181274;193.491088867;149.727630615;129.295181274;193.491088867
141;52031;6;2092;15;140.84457692;139.248113548;153.318963608;181.047718903;120.750972889;162.718545812;154.522429009;113.942155627;172.604305666;193.054253011;153.939757245;157.08111314;113.377309195;188.280330428;172.719117565;140.844573975;154.52243042;193.054244995;140.844573975;154.52243042;193.054244995
142;52396;6;2093;15;138.610138896;96.3383130478;143.540994742;61.3752887342;61.5513746701;83.266932519;70.4201583478;80.6875324478;112.026840174;161.634168758;87.4207937428;114.010357185;62.5483005166;154.552637813;210.442588306;138.610137939;70.4201583862;161.634170532;138.610137939;70.4201583862;161.634170532
143;52761;6;2094;15;156.852663885;101.936163363;175.394615422;75.8262127899;43.804289792;102.468881221;67.7179588231;47.4286755113;89.5290569952;115.369255312;86.6273578303;99.2218042959;69.8263175603;117.085762014;152.72804836;156.852661133;67.717956543;115.369255066;156.852661133;67.717956543;115.369255066
144;53126;6;2095;15;107.970950218;90.1316120568;111.889265685;116.979823355;65.1256300297;83.7163329427;128.984605775;100.547067501;101.972125399;145.039608214;89.0846918172;111.537139577;96.8804121974;154.820481962;111.452824496;107.970947266;128.984603882;145.039611816;107.970947266;128.984603882;145.039611816
145;53492;6;2096;15;85.8168865269;63.6605705149;67.5805574729;34.3554146079;37.6901974035;70.1504438867;39.4421530138;49.1407707605;54.2025794999;85.5410951995;73.4077658161;63.9105095817;52.1934023659;66.2162460299;99.3726950759;85.8168869019;39.4421539307;85.5410995483;85.8168869019;39.4421539307;85.5410995483
146;53857;6;2097;15;130.522106327;101.116927631;126.826889404;73.2796333026;78.2345930858;78.1078700902;74.7656262761;65.2468490969;94.6854121592;133.202714791;121.034326023;104.918096889;74.962452161;130.130656591;178.065099193;130.522109985;74.765625;133.202713013;130.522109985;74.765625;133.202713013
147;54222;6;2098;15;99.1971793047;79.2124151589;152.969689134;69.472316592;41.6269963308;97.2007414786;68.0998086347;55.5404231545;93.4919461898;142.004003143;69.5250192947;91.3951796101;67.3999605537;97.399385291;131.554823574;99.1971817017;68.0998077393;142.003997803;99.1971817017;68.0998077393;142.003997803
148;54587;6;2099;15;86.0965914887;70.5436213198;91.84410055;37.8127331931;36.273750066;56.3801311904;47.2558479152;36.5795679383;64.8319286028;89.8773136739;68.0413450998;64.7125045769;64.7450066296;76.3028945075;80.1221818119;86.0965881348;47.2558479309;89.8773117065;86.0965881348;47.2558479309;89.8773117065
