index;time;month;year;day;Sédhiou;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès;Louga;Fatick;Kédougou;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1;Thiès.1;Kédougou.1;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1
90;33403;6;2041;15;117.724124812;142.128138392;104.738099929;58.7710282379;54.0479185716;91.0080049624;59.9902552897;71.3838439659;91.0027607806;98.1243977708;102.721846224;93.0677310121;66.6658608438;100.52408999;182.979548137;117.724121094;59.9902572632;98.1243972778;117.724121094;59.9902572632;98.1243972778
91;33768;6;2042;15;158.456963665;108.724304513;140.48205731;26.1410220825;55.2269675939;77.1006336266;37.057344824;28.7942149338;75.7365534484;94.0772631138;79.3688698231;78.1361846017;41.3040469001;69.6466707522;170.315769629;158.456970215;37.057346344;94.0772628784;158.456970215;37.057346344;94.0772628784
92;34133;6;2043;15;56.5533643921;87.4430758535;71.3624848249;102.113152113;90.2903044621;149.738652074;96.5620500936;101.976025696;90.6256946227;103.970084776;142.178551071;111.197353985;133.176225765;134.592421493;52.1309672134;56.5533638;96.5620498657;103.970085144;56.5533638;96.5620498657;103.970085144
93;34499;6;2044;15;127.294485057;139.180858982;149.928450265;113.054386804;32.4826598576;70.5603403496;92.7045435372;41.0384536517;106.68001781;152.049252594;116.139046557;95.1385122309;82.6559725454;104.427309501;158.984350369;127.294487;92.7045440674;152.049255371;127.294487;92.7045440674;152.049255371
94;34864;6;2045;15;91.7104474515;109.74398544;142.82829398;112.244020499;35.9334718585;79.8431695476;106.607233913;46.6047763145;108.546179306;174.782016773;101.462937868;98.0189580625;73.110465765;117.415281077;130.670986208;91.7104492188;106.60723114;174.782012939;91.7104492188;106.60723114;174.782012939
95;35229;6;2046;15;82.9913961257;77.7743816635;129.670076277;128.252295641;67.7708637437;103.843321954;114.245987243;90.3131954755;93.3634616251;215.538367001;97.605510803;115.791752558;88.0808831667;141.762048812;108.501714309;82.991394043;114.245986938;215.538360596;82.991394043;114.245986938;215.538360596
96;35594;6;2047;15;84.5444834753;65.1655172587;84.001143237;92.4095349096;71.3320992619;131.018724736;145.035905482;180.754102978;84.1568524137;130.92382042;115.619697699;121.641683321;154.12328617;128.807860288;116.760252684;84.5444869995;145.035903931;130.923828125;84.5444869995;145.035903931;130.923828125
97;35960;6;2048;15;96.8343897119;91.3132873824;88.059649235;107.134104344;84.243097876;48.4453448141;135.85477061;86.3911904984;126.51946623;138.696164445;87.4548854573;97.1803944953;186.130734278;109.847572999;106.644159745;96.8343887329;135.854766846;138.696166992;96.8343887329;135.854766846;138.696166992
98;36325;6;2049;15;78.8101060473;49.1663265855;93.6555486657;53.1622581815;30.3366215406;26.3773766632;45.168686037;37.6923802216;38.2512610329;131.585931164;66.5394010441;60.4170862125;42.0162579189;67.7041299665;107.875778428;78.8101043701;45.1686859131;131.5859375;78.8101043701;45.1686859131;131.5859375
99;36690;6;2050;15;56.9742769175;50.0653752914;68.4412833359;27.4731571553;31.0556767086;79.0411269571;48.2930013028;35.3214460941;47.0472586306;92.9988711402;39.2550529114;57.5128402403;44.3816299426;57.0446169958;89.6758479163;56.9742774963;48.2930030823;92.9988708496;56.9742774963;48.2930030823;92.9988708496
100;37055;6;2051;15;125.250622213;241.792739385;202.2201766;61.5393324405;36.9060070648;110.036278584;120.7100663;66.1721788547;254.015100197;178.808105458;165.386245871;126.735360357;194.552143633;122.440320731;103.58921137;125.25062561;120.710067749;178.808105469;125.25062561;120.710067749;178.808105469
101;37421;6;2052;15;164.283781018;105.431869798;136.773868937;29.6708599849;38.3162623189;80.3445994341;119.733336973;68.3324792255;85.0389086497;58.8438223769;65.5716207683;90.167198451;97.6801505582;88.6755343791;274.144067616;164.283782959;119.733337402;58.8438224792;164.283782959;119.733337402;58.8438224792
102;37786;6;2053;15;120.229264289;69.6407289238;91.6062761157;37.9307448634;47.4891988938;87.9260497789;57.7257455031;60.5430484763;89.1231579981;99.0450016094;80.7488642486;78.2734854244;56.1386879728;64.3575398981;194.018587087;120.229263306;57.7257461548;99.0450057983;120.229263306;57.7257461548;99.0450057983
103;38151;6;2054;15;186.483367749;100.033539095;159.577562653;53.8695029293;20.5076238418;76.6466778691;39.9687907968;31.495209438;78.5365199903;162.209867552;92.9061491087;92.6363920562;55.6506130353;98.5854038556;234.838592856;186.48336792;39.9687919617;162.209869385;186.48336792;39.9687919617;162.209869385
104;38516;6;2055;15;226.099086116;198.277075092;246.232116346;104.472940649;15.8500394088;56.6417427316;127.775730484;35.4766454542;160.398369576;266.82238612;112.064680853;145.836345577;97.0837024317;242.122339582;159.793909161;226.099090576;127.775733948;266.822387695;226.099090576;127.775733948;266.822387695
105;38882;6;2056;15;115.563502012;119.721970252;172.799331021;54.5139586877;77.1513764436;129.584835695;55.9794702341;68.5837430315;84.2877200759;227.43154183;160.953618547;124.466630221;77.9932950607;137.071514702;116.696207125;115.563499451;55.9794692993;227.431533813;115.563499451;55.9794692993;227.431533813
106;39247;6;2057;15;121.216578465;65.9364722213;106.321881729;51.5730400217;32.6775336738;33.0059572201;55.7162532438;34.0555356889;75.6515780881;73.4480821564;44.0899794491;58.8584080768;46.934839393;54.9186548955;171.563106897;121.216583252;55.7162513733;73.4480819702;121.216583252;55.7162513733;73.4480819702
107;39612;6;2058;15;110.022606093;93.2016572048;78.1019815457;54.1790848921;78.5636145197;65.6256919376;84.6179954285;73.5169867839;96.2448008581;124.228485539;65.6882698132;85.89579393;86.615774108;87.8364910528;145.520299628;110.022605896;84.6179962158;124.228485107;110.022605896;84.6179962158;124.228485107
108;39977;6;2059;15;65.4810655887;62.5742126644;81.5762642123;72.5104808121;142.278258125;228.418843934;84.1251872513;80.6316436661;75.0637903803;158.914572896;50.9494080041;113.795303858;66.7663053316;83.8002028404;117.993976228;65.4810638428;84.1251907349;158.914581299;65.4810638428;84.1251907349;158.914581299
109;40343;6;2060;15;74.520244782;139.389670129;113.796867059;91.80312574;46.2204269456;48.0332434356;97.6064966699;65.2435916941;142.229033696;162.786937946;74.7089195395;87.9720132304;84.5139656268;93.0992135149;122.545172332;74.5202407837;97.6064987183;162.786941528;74.5202407837;97.6064987183;162.786941528
110;40708;6;2061;15;99.5833000234;85.5218178203;76.6470586166;83.9637215405;59.7117098461;85.138379973;54.2001889231;72.8102440988;104.313676394;141.575943501;57.9423914892;85.0289830113;52.7585511104;91.7487545625;108.24594498;99.5832977295;54.2001876831;141.575942993;99.5832977295;54.2001876831;141.575942993
111;41073;6;2062;15;68.339416692;46.8987549456;67.9145075949;40.661701967;53.5930764246;77.9528715234;51.6599498628;54.0485437834;43.306411922;79.9612449934;55.3174363043;71.8410232079;51.8316826985;105.655327051;57.7010095786;68.3394165039;51.6599502563;79.9612426758;68.3394165039;51.6599502563;79.9612426758
112;41438;6;2063;15;49.138916921;33.1861469924;51.508968877;8.00771621608;64.3787665105;142.218148412;14.9607492577;56.2409998468;23.1234156394;119.698862526;46.9215317586;82.2135111143;31.7175028854;116.258416876;44.2248634302;49.1389198303;14.9607496262;119.698860168;49.1389198303;14.9607496262;119.698860168
113;41804;6;2064;15;76.7001851097;67.1396219993;132.308916614;79.8683671419;70.4307357463;153.801449198;84.0979408354;81.5214415673;73.3607644888;164.197156081;73.0013203998;127.28192724;80.0673161362;204.390058916;91.6884144865;76.7001876831;84.0979385376;164.197158813;76.7001876831;84.0979385376;164.197158813
114;42169;6;2065;15;233.601689751;125.173613526;204.557846871;152.784229205;48.3670948913;76.4426148461;126.752457231;65.0576734481;148.800245424;207.843101568;131.605814774;139.169456714;161.385089847;191.76911432;208.565808237;233.60168457;126.752456665;207.843109131;233.60168457;126.752456665;207.843109131
115;42534;6;2066;15;38.9473327003;27.0024025981;39.4769364141;7.57550337392;47.6306948059;59.4815982813;21.1735297581;29.9526272254;29.4494207411;111.512134793;25.9919999366;52.6067919502;28.351624883;66.9198256216;66.2840970961;38.9473342896;21.1735305786;111.512138367;38.9473342896;21.1735305786;111.512138367
116;42899;6;2067;15;269.543929867;58.4625225878;140.504664363;45.9882336068;108.710361008;91.9146361114;64.2557511549;102.070323242;46.9329847626;168.603978401;106.702067812;116.369072999;59.3165528;126.769997689;116.861917059;269.543914795;64.2557525635;168.603973389;269.543914795;64.2557525635;168.603973389
117;43265;6;2068;15;211.569038691;162.647889221;159.05255512;154.41617389;58.162182764;76.0035675784;149.119009556;84.7550514292;166.689673752;199.785974307;152.076929007;138.566488083;165.391282204;172.82755571;239.493416572;211.569046021;149.119003296;199.785964966;211.569046021;149.119003296;199.785964966
118;43630;6;2069;15;37.4974832286;19.0973028007;42.1472600569;6.38001786476;9.85716877607;22.0581742462;18.4144426243;16.543684289;17.3831382745;80.4746459386;18.1417796699;32.4883314422;25.584545197;42.6314648985;62.741338063;37.4974822998;18.4144420624;80.474647522;37.4974822998;18.4144420624;80.474647522
119;43995;6;2070;15;54.0250054289;47.0308977942;52.2683572986;10.5510627052;33.2330241064;50.2448025313;57.1763535355;78.7553729425;48.2023217331;134.313094123;61.5248531408;62.5353074117;107.614556385;53.4998351526;56.8249879731;54.0250053406;57.1763534546;134.313095093;54.0250053406;57.1763534546;134.313095093
120;44360;6;2071;15;167.213337271;81.298979868;179.774623072;151.9741967;52.0631601872;103.189457744;91.3836989956;95.9677948068;139.892636078;211.20109948;128.064134052;131.124003051;76.1438632;165.906334596;172.275864207;167.21333313;91.3836975098;211.201095581;167.21333313;91.3836975098;211.201095581
121;44726;6;2072;15;353.059258698;185.766253583;322.725453272;103.85015006;64.7778951305;129.177329655;128.960465154;76.5198009601;225.221491887;221.367233078;191.562786342;177.71502296;122.825030518;230.808426807;184.048915965;353.059265137;128.960464478;221.367233276;353.059265137;128.960464478;221.367233276
122;45091;6;2073;15;176.506251962;123.932613231;183.411854641;131.371710235;111.69518136;129.974195009;99.6921863217;127.12794673;186.795638363;227.31458119;160.21379459;151.671295308;82.1982956031;156.887405206;226.98766836;176.506256104;99.6921844482;227.314575195;176.506256104;99.6921844482;227.314575195
123;45456;6;2074;15;104.820983716;68.7792174329;115.045519275;54.3598276786;23.4452331397;36.9015396886;66.7307808564;41.481754788;67.5041223957;130.820733968;95.9398595706;69.374443594;95.1524018647;71.6482478526;83.4839794652;104.820983887;66.7307815552;130.820739746;104.820983887;66.7307815552;130.820739746
124;45821;6;2075;15;89.1253398822;113.500224196;110.865837899;147.394634773;48.8396862661;68.3791591824;129.402694378;93.5810358877;144.63880161;144.998555563;81.4601906845;101.850766008;75.0440834406;121.783580542;167.770034261;89.1253356934;129.402694702;144.998550415;89.1253356934;129.402694702;144.998550415
125;46187;6;2076;15;105.601982737;67.5301661328;77.5912190581;120.078850406;25.2942220277;101.146623231;133.880494913;51.4661618618;102.948054909;171.649092901;81.5288882934;99.2596003689;73.9596348472;134.595725093;161.483586855;105.601982117;133.880493164;171.649093628;105.601982117;133.880493164;171.649093628
126;46552;6;2077;15;151.902391091;38.5176164795;104.451044487;60.9450711605;71.7882599123;77.0297133117;44.0273628478;58.9401873041;43.3055817931;112.933126142;64.3123886347;83.9661616685;40.3477803302;108.975588059;78.6498136575;151.902389526;44.0273628235;112.933128357;151.902389526;44.0273628235;112.933128357
127;46917;6;2078;15;128.156613964;116.324961148;119.848607193;68.8010583637;34.3545114562;55.8942156998;78.8070281888;41.3085067253;104.788166393;159.187742293;92.2170798099;99.6598207433;64.6349573022;152.23166842;178.870319461;128.156616211;78.8070297241;159.187744141;128.156616211;78.8070297241;159.187744141
128;47282;6;2079;15;65.9504774553;111.716044927;66.4645903894;103.216775268;30.4385636878;79.384787504;60.1243386406;53.2900465316;97.8334827578;94.6941619183;164.46280104;88.5924711632;81.3461954866;134.417002905;72.7436569121;65.9504776001;60.1243400574;94.6941604614;65.9504776001;60.1243400574;94.6941604614
129;47648;6;2080;15;155.938866642;90.7160236732;136.356073719;23.5900106607;73.0091687758;63.7186218398;59.6513518177;67.1631664805;100.203266165;133.513337938;49.2590190856;82.9336271336;98.5783484208;69.233649787;73.4231699815;155.938873291;59.6513519287;133.513336182;155.938873291;59.6513519287;133.513336182
130;48013;6;2081;15;88.1101639607;53.4784488876;93.6583792259;44.7726384065;79.1483931168;101.097226564;35.8538228639;44.1232874758;25.3181941452;65.0304329593;80.8584566083;71.24937175;24.2043656665;70.3611866531;90.898819015;88.1101608276;35.8538208008;65.0304336548;88.1101608276;35.8538208008;65.0304336548
131;48378;6;2082;15;120.419468933;60.7752423288;151.13840574;55.7663560068;54.2259332333;80.5424635063;47.7929763457;71.0076990395;47.3434455449;156.695189604;80.7495820529;97.0416010046;55.229875334;123.326402386;125.630439291;120.419471741;47.7929763794;156.69519043;120.419471741;47.7929763794;156.69519043
132;48743;6;2083;15;109.390276104;169.191709932;143.626054412;79.466747133;32.3543599247;75.3487322478;97.8551300533;74.3455287837;156.497169431;194.601993656;187.038112196;134.602116332;141.493326197;213.659480284;171.425450003;109.390274048;97.8551330566;194.601989746;109.390274048;97.8551330566;194.601989746
133;49109;6;2084;15;241.037533167;67.8095161639;166.219804995;19.0044348901;56.2670479467;52.3885956516;74.2625617303;90.1114477025;66.0616889837;148.015534394;55.197635777;97.0237881475;91.0746625956;88.4482440407;211.777711728;241.037536621;74.2625579834;148.015533447;241.037536621;74.2625579834;148.015533447
134;49474;6;2085;15;71.0814543199;45.7768792682;56.6661384266;44.9568166421;14.6218184953;29.3529644726;55.1289951464;40.6551237829;56.473271125;91.3797299934;52.5466633219;51.1979361856;43.5959466654;65.5563926505;67.4790650176;71.081451416;55.128993988;91.3797302246;71.081451416;55.128993988;91.3797302246
135;49839;6;2086;15;113.73657065;41.1113133302;102.354914778;12.1357043918;44.2581620389;40.8640245354;39.3117204447;60.4310183977;41.2572439382;90.7801928852;51.2919363535;63.3296618766;62.8940353745;63.3516060397;110.080786531;113.736572266;39.3117179871;90.7801895142;113.736572266;39.3117179871;90.7801895142
136;50204;6;2087;15;147.72662545;93.266669504;86.7015977165;63.7435479592;7.89853019715;31.714529371;60.6087523626;14.2527607541;114.852219507;171.305566372;45.1828005242;72.1809353579;40.4037884484;94.3222527606;178.019600181;147.726623535;60.6087532043;171.305557251;147.726623535;60.6087532043;171.305557251
137;50570;6;2088;15;106.667139812;85.6768361602;76.1942107073;61.7128377121;49.3067063348;72.8262255957;80.454766973;70.8924001536;86.7462586461;148.601812523;78.6115271444;91.5565085757;92.8307005367;121.947108648;103.216713982;106.667137146;80.4547653198;148.601806641;106.667137146;80.4547653198;148.601806641
138;50935;6;2089;15;152.602782238;110.151989203;149.837430968;23.8007298482;32.2662841859;94.519099479;95.7947844322;44.28951478;110.031147332;136.453078815;78.4795784128;103.798409117;87.8749814702;144.872135243;134.45485635;152.602783203;95.7947845459;136.453079224;152.602783203;95.7947845459;136.453079224
139;51300;6;2090;15;83.9595770045;76.2734247646;69.5626417739;86.0846849233;31.2365997552;67.7412961052;86.1666647498;60.5846825179;73.3781659594;98.593286187;80.430085654;79.3115580871;74.2685312856;115.518959577;83.5770754256;83.9595794678;86.1666641235;98.5932846069;83.9595794678;86.1666641235;98.5932846069
140;51665;6;2091;15;152.104555276;88.2394232348;103.988629714;83.5440173586;68.8708061181;142.447394164;179.407503442;129.174194806;108.360263949;144.63021616;118.431680119;132.906075275;235.007221405;154.643068837;141.908013862;152.104553223;179.407501221;144.630218506;152.104553223;179.407501221;144.630218506
141;52031;6;2092;15;83.4768766697;89.0058614421;105.244430813;176.025090668;94.3817383565;205.172951735;153.788816116;118.335590198;114.165342977;188.665269997;128.509707934;148.424035518;142.23685199;186.048556229;122.615175987;83.4768753052;153.788818359;188.665267944;83.4768753052;153.788818359;188.665267944
142;52396;6;2093;15;151.610665655;58.2747802126;105.995127078;62.6545669438;109.060406092;136.126235212;86.7941179189;155.823128649;108.098824345;127.517782812;61.0482175756;133.219864249;63.8958330672;148.861158253;397.535461922;151.610671997;86.7941131592;127.517784119;151.610671997;86.7941131592;127.517784119
143;52761;6;2094;15;135.148815682;110.371230265;302.462152982;63.4498248396;59.8639554076;186.627458951;56.2295431747;53.9586470721;77.8561887087;142.709284102;103.23477103;143.632778863;59.2196722163;213.471883438;109.541143273;135.14881897;56.2295417786;142.709289551;135.14881897;56.2295417786;142.709289551
144;53126;6;2095;15;117.412903192;59.2703266885;57.0262155152;36.5304546783;32.2720878208;68.1919052863;56.4285369697;31.0806527281;79.6193890574;133.969294165;44.2851675791;65.5567115711;62.8181385547;65.8489397855;108.315623482;117.412902832;56.4285392761;133.969299316;117.412902832;56.4285392761;133.969299316
145;53492;6;2096;15;64.0807199423;35.1221176697;66.7835241501;19.3925589662;44.513441686;73.5697144541;28.1326131505;44.1392223399;26.6154902569;88.0967258963;44.9314461964;63.8606880025;29.0466976694;91.9773625753;68.7673014856;64.0807189941;28.1326122284;88.0967254639;64.0807189941;28.1326122284;88.0967254639
146;53857;6;2097;15;174.355822226;101.911084734;185.360171202;187.889403548;26.5983253466;81.1614188097;166.406436135;72.9782665722;124.639827632;180.815628842;109.135422155;133.592997804;138.859090097;201.543449669;221.273337935;174.355819702;166.406433105;180.815628052;174.355819702;166.406433105;180.815628052
147;54222;6;2098;15;103.820410542;109.690055851;115.781281685;149.969007152;55.0230870322;94.1282625665;116.459112264;83.4575775106;155.124857107;95.0027095625;83.0376727421;99.5548004612;109.962663808;112.96872508;138.049382959;103.820411682;116.459114075;95.0027084351;103.820411682;116.459114075;95.0027084351
148;54587;6;2099;15;124.418774577;140.975353123;133.188129129;76.1861154067;15.0095196996;36.6772139207;91.543216543;32.3089568962;123.034787125;137.504716108;123.452063409;83.4324185894;138.564020083;98.9494932356;87.1679433779;124.418777466;91.54322052;137.504714966;124.418777466;91.54322052;137.504714966
149;54952;6;2100;15;120.070178505;79.5021981388;104.522450373;34.8154298702;18.9322027063;33.5320090847;33.8038197081;33.0054717294;60.8445590509;138.707010902;65.3521132281;68.6163919719;55.321352921;91.9503942237;92.9715917846;120.070175171;33.803817749;138.707015991;120.070175171;33.803817749;138.707015991
