index;time;month;year;day;Sédhiou;Thiès;Kédougou;Sédhiou.1;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès.1;Louga;Fatick;Kédougou.1;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1
33;1383.0;10.0;1953.0;15.0;3.17946267128;0.00167438795324;3.26670026779;3.17946267128;4.71326065063;3.12233781815;0.0;0.0299156159163;0.445163726807;0.00167438795324;0.337666511536;1.24395418167;3.26670026779;5.05674886703;2.00051903725;0.363780260086;2.90295600891;4.7863740921;3.17946267128;0.00167438795324;3.26670026779
34;1414.0;11.0;1953.0;15.0;2.06629061699;0.0;0.662127971649;2.06629061699;1.00523662567;1.85729086399;0.0;0.0;0.00823930185288;0.0;0.0;0.058977689594;0.662127971649;0.373786360025;0.432024657726;0.0;0.353444963694;0.949460923672;2.06629061699;0.0;0.662127971649
35;1444.0;12.0;1953.0;15.0;0.0;0.0;1.66450512228e-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.66450512228e-14;0.0;1.27092306829e-15;0.0;0.0;0.0;0.0;0.0;1.66450512228e-14
36;1475.0;1.0;1954.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
37;1506.0;2.0;1954.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
38;1534.0;3.0;1954.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
39;1565.0;4.0;1954.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
40;1595.0;5.0;1954.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
41;1626.0;6.0;1954.0;15.0;7.12307214737;0.0;12.263666153;7.12307214737;0.462148755789;12.0212469101;0.0;0.00564847886562;3.27185797691;0.0;0.0109295677394;0.973916292191;12.263666153;1.09984767437;4.93075418472;0.0;9.20239830017;6.08546352386;7.12307214737;0.0;12.263666153
42;1656.0;7.0;1954.0;15.0;32.8849067688;11.987575531;9.32892799377;32.8849067688;41.750705719;23.374753952;9.7133398056;0.692160725594;35.2422943115;11.987575531;4.55195045471;42.7334442139;9.32892799377;38.4169425964;26.2525157928;16.298324585;44.4886932373;45.5594596863;32.8849067688;11.987575531;9.32892799377
43;1687.0;8.0;1954.0;15.0;76.5270385742;42.6348724365;94.3546142578;76.5270385742;50.0948448181;69.4543457031;24.8064193726;14.9906759262;40.3505401611;42.6348724365;15.0114393234;59.8551216125;94.3546142578;35.0327262878;49.2164459229;51.413898468;62.0051193237;65.2870330811;76.5270385742;42.6348724365;94.3546142578
44;1718.0;9.0;1954.0;15.0;84.3557662964;8.21432495117;24.1749515533;84.3557662964;18.3545742035;22.7446212769;3.76722431183;17.4328136444;10.4136047363;8.21432495117;9.89568805695;22.9225196838;24.1749515533;11.9894313812;19.2781009674;7.52672529221;13.4188518524;71.8724441528;84.3557662964;8.21432495117;24.1749515533
45;1748.0;10.0;1954.0;15.0;46.5384750366;8.53245735168;3.95051598549;46.5384750366;29.3425369263;50.5812110901;8.14904880524;8.93171215057;27.0493202209;8.53245735168;24.7784347534;12.230887413;3.95051598549;125.842163086;28.7650184631;12.0498714447;23.8004436493;27.349155426;46.5384750366;8.53245735168;3.95051598549
46;1779.0;11.0;1954.0;15.0;0.397415310144;0.0;0.124354928732;0.397415310144;0.01042190101;0.20124951005;0.0;0.0184487216175;0.359224051237;0.0;0.00903964973986;0.00934181455523;0.124354928732;0.125931963325;0.153891563416;0.00131816894282;0.0899670124054;0.935362160206;0.397415310144;0.0;0.124354928732
47;1809.0;12.0;1954.0;15.0;0.0;0.0;5.14822186889e-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.14822186889e-14;0.0;3.93089440799e-15;0.0;0.0;0.0;0.0;0.0;5.14822186889e-14
48;1840.0;1.0;1955.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49;1871.0;2.0;1955.0;15.0;0.0;0.0;3.69038702592e-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.69038702592e-14;0.0;3.65912303983e-15;0.0;0.0;0.0;0.0;0.0;3.69038702592e-14
