index;time;month;year;day;Sédhiou;Thiès;Kédougou;Sédhiou.1;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès.1;Louga;Fatick;Kédougou.1;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1;Diourbel+Kaolack+Louga+Matam+Saint-Louis+Ziguinchor;Diourbel+Kaffrine+Kaolack+Louga+Matam+Saint-Louis+Tambacounda+Ziguinchor;Louga+Matam;Kaffrine+Kolda+Sedhiou;Kolda+Sedhiou;Sedhiou+Ziguinchor+Ziguinchor+Ziguinchor;Kolda+Sedhiou+Ziguinchor+Ziguinchor+Ziguinchor;Louga+Matam+Saint-Louis;Dakar+Kaolack+Louga;Fatick+Kaffrine+Kaolack+Tambacounda;Diourbel+Kaffrine+Louga;Kolda+Sedhiou+Ziguinchor;Kedougou+Louga;Matam+Saint-Louis;Dakar+Fatick+Thies;Kedougou;Matam+Thies;Kaffrine+Matam+Thies
14;804.0;3.0;1952.0;15.0;300.286865234;297.822052002;303.353637695;300.286865234;300.369018555;301.919250488;296.371490479;300.364074707;302.624603271;297.822052002;300.160888672;299.796966553;303.353637695;301.273986816;301.485168457;299.573455811;303.090240479;299.188995361;300.286865234;297.822052002;303.353637695;27.7209434509;28.4093322754;28.318523407;28.1789188385;28.2057495117;26.5853691101;27.6468009949;28.0144577026;26.9707679749;29.066619873;27.2505760193;27.6468009949;28.3074512482;28.530380249;25.5730838776;30.2009868622;28.5476074219;28.4446964264
15;835.0;4.0;1952.0;15.0;302.034088135;299.038909912;305.223907471;302.034088135;302.033050537;303.921295166;297.371795654;302.530578613;305.379638672;299.038909912;301.895294189;301.300262451;305.223907471;303.301757812;303.547973633;300.978179932;305.511169434;300.354705811;302.034088135;299.038909912;305.223907471;29.7997016907;30.5853824615;30.5950069427;30.1328887939;30.1197128296;28.0404510498;29.3672981262;30.2612571716;28.678609848;31.2635993958;29.0286026001;29.3672981262;30.0972747803;31.0404891968;26.9205856323;32.0706176758;31.0062656403;30.7984256744
16;865.0;5.0;1952.0;15.0;302.462188721;299.10369873;305.252441406;302.462188721;302.428436279;304.198730469;297.210968018;304.264404297;306.916687012;299.10369873;302.854797363;301.615325928;305.252441406;304.040618896;304.3331604;301.684112549;306.143737793;300.540893555;302.462188721;299.10369873;305.252441406;30.9999656677;31.5813827515;31.8611507416;30.603055954;30.4488716125;28.346578598;29.6592750549;31.6574764252;29.5146446228;31.8620796204;29.8969154358;29.6592750549;30.6783027649;32.6617507935;27.1009788513;32.0992164612;32.2601394653;31.9260787964
17;896.0;6.0;1952.0;15.0;301.228942871;300.155487061;302.082611084;301.228942871;301.746917725;301.800598145;299.106384277;303.846740723;304.889526367;300.155487061;302.477050781;301.441497803;302.082611084;302.619873047;302.799835205;301.682830811;303.370544434;300.518829346;301.228942871;300.155487061;302.082611084;30.1340026855;30.1072444916;30.6084461212;28.803691864;28.4530277252;27.7228717804;28.173210144;30.6353340149;29.129360199;29.7595615387;29.2744426727;28.173210144;29.1666793823;31.3079910278;27.5906295776;28.9300060272;30.827299118;30.4951133728
18;926.0;7.0;1952.0;15.0;300.860351562;300.976409912;300.738128662;300.860351562;301.811187744;300.697265625;300.16217041;303.341369629;303.725372314;300.976409912;302.561767578;301.650360107;300.738128662;302.173583984;302.056243896;302.074157715;301.723388672;300.599853516;300.860351562;300.976409912;300.738128662;29.7141666412;29.3216209412;30.0294342041;28.091999054;27.6035652161;27.5799503326;27.5635643005;30.0755805969;29.228017807;28.6488857269;29.2461776733;27.5635643005;28.6696949005;30.4177570343;28.1215000153;27.5861988068;30.045879364;29.7949905396
19;957.0;8.0;1952.0;15.0;299.994903564;300.552947998;299.20111084;299.994903564;300.824249268;299.721862793;300.43762207;302.443481445;301.868988037;300.552947998;301.682006836;300.787322998;299.20111084;301.056152344;300.848846436;301.09753418;300.233795166;299.907104492;299.994903564;300.552947998;299.20111084;28.5319728851;28.053812027;28.6317081451;27.092672348;26.6661510468;26.8016853333;26.6896152496;28.8153438568;28.3540878296;27.3291988373;28.2905101776;26.6896152496;27.5234260559;28.9612236023;27.5151405334;26.0490055084;28.4659290314;28.3283596039
20;988.0;9.0;1952.0;15.0;299.635009766;300.768005371;299.224731445;299.635009766;300.55960083;299.458496094;300.775482178;302.772399902;301.79208374;300.768005371;301.597259521;300.683746338;299.224731445;300.72064209;300.788635254;300.867736816;300.182373047;299.80065918;299.635009766;300.768005371;299.224731445;28.52227211;28.0065822601;28.5519046783;26.7827167511;26.3697090149;26.5696392059;26.442609787;28.8487529755;28.2469921112;27.2066936493;28.1204872131;26.442609787;27.4830188751;29.0549240112;27.5798072815;26.0721740723;28.4458999634;28.2310962677
21;1018.0;10.0;1952.0;15.0;300.859039307;301.545684814;300.379516602;300.859039307;301.664642334;300.888336182;301.021972656;303.171936035;302.768341064;301.545684814;302.349609375;301.716064453;300.379516602;301.72845459;301.79574585;301.87487793;301.461730957;300.697021484;300.859039307;301.545684814;300.379516602;29.311630249;28.9580364227;29.4230384827;28.0206680298;27.7284450531;27.628326416;27.681596756;29.5896072388;29.0515956879;28.3998718262;28.973323822;27.681596756;28.3990917206;29.7896442413;28.4571304321;27.2268047333;29.3832626343;29.1857967377
22;1049.0;11.0;1952.0;15.0;299.564605713;300.44329834;299.893615723;299.564605713;300.606842041;299.789001465;300.015716553;300.945068359;301.488220215;300.44329834;301.026062012;300.723999023;299.893615723;300.826904297;300.682403564;300.947143555;300.756896973;299.761871338;299.564605713;300.44329834;299.893615723;27.8680057526;27.7751655579;28.1211395264;26.9452266693;26.5617485046;26.5149497986;26.5753746033;28.0314025879;27.7805500031;27.6029090881;27.8109588623;26.5753746033;27.4152622223;28.1114501953;27.4135284424;26.7414970398;28.1364765167;28.0233669281
23;1079.0;12.0;1952.0;15.0;297.269500732;297.374206543;298.624694824;297.269500732;298.406280518;297.516235352;296.862701416;297.403839111;298.557647705;297.374206543;297.854888916;298.253234863;298.624694824;298.476348877;298.152191162;298.031951904;298.703918457;297.59552002;297.269500732;297.374206543;298.624694824;24.8426074982;25.0903778076;25.0767269135;24.6411743164;24.2815990448;24.2851638794;24.3249320984;24.8492336273;24.7804813385;25.4431343079;24.895242691;24.3249320984;25.0162448883;24.9242172241;24.6275310516;25.4731006622;25.1785011292;25.21434021
24;1110.0;1.0;1953.0;15.0;298.046783447;296.29989624;300.066223145;298.046783447;298.553833008;298.423614502;294.895568848;296.567352295;298.420166016;296.29989624;297.243164062;298.018951416;300.066223145;298.644989014;298.295593262;297.592895508;299.376556396;297.955444336;298.046783447;296.29989624;300.066223145;24.4613704681;25.0642471313;24.7160739899;25.2653274536;25.1440105438;24.8508052826;25.0566539764;24.3568592072;24.274646759;25.8927154541;24.5188808441;25.0566539764;25.23828125;24.4935703278;23.9209041595;26.9151077271;24.859336853;25.0151767731
25;1141.0;2.0;1953.0;15.0;299.577270508;296.695770264;301.572814941;299.577270508;299.814208984;300.317108154;295.037139893;297.763824463;300.137908936;296.695770264;298.296936035;299.040863037;301.572814941;300.180297852;299.721466064;298.493041992;301.074432373;299.149291992;299.577270508;296.695770264;301.572814941;25.7687683105;26.5050144196;26.1224956512;26.9538192749;26.9120635986;26.2120437622;26.6764202118;25.7058200836;25.3471412659;27.457036972;25.6883659363;26.6764202118;26.476108551;25.9940299988;24.6111450195;28.4205951691;26.3219661713;26.4959964752
26;1169.0;3.0;1953.0;15.0;301.416412354;298.93661499;304.246398926;301.416412354;302.143066406;303.088378906;296.526611328;302.273468018;304.504638672;298.93661499;302.080810547;301.281188965;304.246398926;303.359436035;303.046630859;301.383178711;304.548797607;300.10168457;301.416412354;298.93661499;304.246398926;29.5278110504;30.1344413757;30.2159690857;29.6549434662;29.3614501953;27.6061611176;28.739490509;29.9148769379;28.8262233734;30.660036087;29.201505661;28.739490509;29.8087387085;30.4219703674;26.8261642456;31.09375;30.2791042328;30.2627811432
27;1200.0;4.0;1953.0;15.0;301.501861572;298.191955566;305.617095947;301.501861572;301.640777588;303.919677734;296.605712891;302.524169922;305.743377686;298.191955566;301.689941406;300.766906738;305.617095947;303.448669434;303.609985352;300.543121338;306.010406494;299.739227295;301.501861572;298.191955566;305.617095947;29.7576751709;30.7184085846;30.6908817291;30.0631198883;29.9350318909;27.4677276611;29.072221756;30.3291339874;28.4278888702;31.523065567;28.8930606842;29.072221756;30.1341514587;31.2496910095;26.2319641113;32.4636726379;31.1365642548;30.9331970215
28;1230.0;5.0;1953.0;15.0;302.26940918;299.360015869;305.600860596;302.26940918;302.452850342;304.346466064;297.536956787;304.473236084;307.219329834;299.360015869;303.144042969;301.610961914;305.600860596;304.314910889;304.564910889;301.84588623;306.512878418;300.180603027;302.26940918;299.360015869;305.600860596;31.1995182037;31.8369922638;32.1574058533;30.7178764343;30.4793357849;28.0702838898;29.5891342163;31.9295730591;29.7580661774;32.1483573914;30.1674747467;29.5891342163;30.9915027618;32.9250564575;27.2350025177;32.4474945068;32.5538711548;32.2152824402
29;1261.0;6.0;1953.0;15.0;301.33026123;299.624908447;302.598571777;301.33026123;301.365112305;302.273712158;298.710449219;303.515686035;305.16003418;299.624908447;302.151611328;300.906066895;302.598571777;302.621368408;302.899291992;301.162200928;303.96496582;300.142547607;301.33026123;299.624908447;302.598571777;29.9736251831;30.1832809448;30.599029541;29.0311756134;28.7976875305;27.5837154388;28.331609726;30.5369262695;28.7928714752;30.0564689636;29.0171031952;28.331609726;29.1827049255;31.3265914917;27.0641212463;29.445772171;30.9434375763;30.5839214325
30;1291.0;7.0;1953.0;15.0;300.44241333;300.457061768;300.628265381;300.44241333;301.324645996;300.534576416;300.044189453;302.873626709;303.354705811;300.457061768;302.082214355;301.055603027;300.628265381;301.853363037;301.736541748;301.387420654;301.647247314;300.10559082;300.44241333;300.457061768;300.628265381;29.2584953308;28.9890651703;29.6076278687;27.817855835;27.3528862;27.1238212585;27.2501869202;29.641046524;28.7555332184;28.443901062;28.7872447968;27.2501869202;28.3405323029;30.0061683655;27.5832920074;27.4760551453;29.6464576721;29.4152908325
31;1322.0;8.0;1953.0;15.0;299.825836182;300.266326904;299.390228271;299.825836182;300.552734375;299.783294678;300.265960693;302.63369751;301.972045898;300.266326904;301.525756836;300.451599121;299.390228271;300.867950439;300.866394043;300.735534668;300.456512451;299.60723877;299.825836182;300.266326904;299.390228271;28.5038604736;28.0876941681;28.613275528;27.0162506104;26.6480884552;26.5668239594;26.5988197327;28.8548812866;28.177488327;27.3836612701;28.1019611359;26.5988197327;27.5075016022;29.101392746;27.2097053528;26.2379131317;28.4941368103;28.30377388
32;1353.0;9.0;1953.0;15.0;300.351531982;300.825653076;300.257293701;300.351531982;300.97644043;300.439819336;300.655181885;303.191040039;302.50112915;300.825653076;302.010894775;300.925231934;300.257293701;301.308044434;301.470977783;301.204498291;301.216186523;300.177734375;300.351531982;300.825653076;300.257293701;29.0211143494;28.6707954407;29.121761322;27.568611145;27.2594490051;27.1147937775;27.1996879578;29.3768692017;28.6494865417;28.0317554474;28.5726661682;27.1996879578;28.147397995;29.6423988342;27.719581604;27.104511261;29.0291042328;28.8155040741
33;1383.0;10.0;1953.0;15.0;301.142944336;300.756195068;301.131286621;301.142944336;301.465576172;301.568206787;300.531860352;303.581970215;303.511169434;300.756195068;302.335479736;301.249145508;301.131286621;302.006286621;302.186279297;301.36706543;302.233001709;300.693054199;301.142944336;300.756195068;301.131286621;29.5897274017;29.3824138641;29.8100280762;28.4732627869;28.2714443207;27.7670536041;28.0833587646;29.983247757;28.9944992065;28.8794555664;28.9820804596;28.0833587646;28.6954212189;30.3937549591;27.8386478424;27.9787387848;29.8309440613;29.5924949646
34;1414.0;11.0;1953.0;15.0;299.485351562;299.34979248;299.62310791;299.485351562;299.859893799;299.693664551;299.097808838;300.477935791;301.142120361;299.34979248;300.326141357;299.707855225;299.62310791;300.434082031;300.264678955;299.678771973;300.569519043;299.52520752;299.485351562;299.34979248;299.62310791;27.334728241;27.3555221558;27.6086578369;26.7517814636;26.4716072083;26.35587883;26.4472045898;27.5315513611;27.0677986145;27.2487030029;27.129983902;26.4472045898;26.8895149231;27.7148647308;26.3644428253;26.4712371826;27.6463050842;27.5576820374
35;1444.0;12.0;1953.0;15.0;297.58102417;296.285583496;298.735046387;297.58102417;297.992523193;297.720214844;295.920074463;296.938964844;298.34777832;296.285583496;297.239227295;297.517547607;298.735046387;298.286590576;297.930023193;297.112640381;298.712677002;297.788665771;297.58102417;296.285583496;298.735046387;24.4484424591;24.8316574097;24.6761512756;24.7343482971;24.522359848;24.5351371765;24.5526065826;24.4309501648;24.193611145;25.3060779572;24.3618469238;24.5526065826;24.6951179504;24.6077899933;23.716758728;25.5834102631;24.7993450165;24.8820610046
